 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,9,10,8,12,12,6
01:00 - 02:00,9,7,8,4,15,0,5
02:00 - 03:00,13,14,3,6,3,12,2
03:00 - 04:00,8,12,3,4,7,7,14
04:00 - 05:00,1,10,8,3,11,8,6
05:00 - 06:00,8,10,13,2,2,6,11
06:00 - 07:00,17,9,10,11,5,4,13
07:00 - 08:00,10,14,15,10,12,7,7
08:00 - 09:00,15,11,3,14,16,6,7
09:00 - 10:00,7,8,12,8,21,3,12
10:00 - 11:00,14,11,11,8,12,14,8
11:00 - 12:00,9,7,13,7,30,10,18
12:00 - 13:00,17,17,18,13,15,13,11
13:00 - 14:00,13,16,16,15,12,5,12
14:00 - 15:00,12,10,15,15,21,14,11
15:00 - 16:00,20,16,14,13,12,12,17
16:00 - 17:00,21,10,6,6,13,18,22
17:00 - 18:00,17,16,22,12,14,23,23
18:00 - 19:00,7,16,22,12,13,7,16
19:00 - 20:00,18,17,30,23,16,14,14
20:00 - 21:00,8,16,27,9,15,13,24
21:00 - 22:00,14,22,16,15,14,13,12
22:00 - 23:00,5,13,15,7,6,4,11
23:00 - 00:00,10,17,8,9,7,8,14
