 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.13,0.0
01:00 - 02:00,0.13,0.38,0.25,0.13,0.0,0.0,0.0
02:00 - 03:00,0.13,0.25,0.51,0.38,0.0,0.0,0.0
03:00 - 04:00,0.64,0.51,0.38,0.38,0.13,0.0,0.0
04:00 - 05:00,0.38,0.38,1.53,1.15,0.38,0.0,0.13
05:00 - 06:00,1.27,0.76,0.76,0.76,0.38,0.0,0.0
06:00 - 07:00,0.51,1.66,0.89,0.76,0.25,0.0,0.0
07:00 - 08:00,1.27,0.76,1.53,1.15,0.25,0.0,0.0
08:00 - 09:00,2.29,2.93,6.24,1.02,2.17,0.0,0.0
09:00 - 10:00,2.17,1.91,1.66,2.17,1.15,0.13,0.0
10:00 - 11:00,2.29,2.55,1.53,1.78,1.4,0.0,0.0
11:00 - 12:00,3.44,4.46,1.66,1.66,1.02,0.13,0.0
12:00 - 13:00,1.78,1.27,2.42,0.89,1.02,0.13,0.0
13:00 - 14:00,1.02,0.76,0.89,1.27,0.25,0.13,0.0
14:00 - 15:00,0.76,1.02,0.76,0.89,0.76,0.13,0.13
15:00 - 16:00,0.25,1.27,0.51,0.38,0.89,0.13,0.13
16:00 - 17:00,0.89,0.64,1.4,0.51,0.51,0.0,0.13
17:00 - 18:00,0.51,0.38,0.38,0.89,0.64,0.0,0.13
18:00 - 19:00,1.02,0.51,0.76,0.25,0.13,0.0,0.0
19:00 - 20:00,0.25,0.13,0.25,0.13,0.13,0.0,0.25
20:00 - 21:00,0.0,0.0,0.13,0.13,0.13,0.13,0.0
21:00 - 22:00,0.25,0.0,0.0,0.13,0.0,0.0,0.13
22:00 - 23:00,0.0,0.13,0.0,0.25,0.0,0.13,0.13
23:00 - 00:00,0.13,0.0,0.13,0.13,0.13,0.13,0.0
