 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.34,1.01,0.34,0.34,0.0,0.0
01:00 - 02:00,0.34,0.0,0.68,0.0,0.68,0.0,0.34
02:00 - 03:00,0.34,0.68,0.68,0.34,0.34,0.0,0.0
03:00 - 04:00,1.69,1.35,1.01,1.35,1.01,0.34,0.68
04:00 - 05:00,1.35,0.0,0.68,0.68,1.35,0.0,0.0
05:00 - 06:00,0.34,1.01,1.69,1.69,1.01,0.34,0.0
06:00 - 07:00,0.34,0.68,0.68,0.0,0.68,0.0,1.01
07:00 - 08:00,1.35,1.01,0.68,1.01,0.34,0.34,0.34
08:00 - 09:00,0.68,0.0,0.34,1.01,0.68,0.34,0.0
09:00 - 10:00,0.34,1.35,0.0,1.01,0.0,1.01,0.34
10:00 - 11:00,1.69,0.68,1.35,1.35,0.34,0.68,1.01
11:00 - 12:00,0.68,0.68,0.68,1.35,1.01,1.35,1.01
12:00 - 13:00,1.69,0.68,0.0,0.34,0.68,1.35,0.68
13:00 - 14:00,0.68,2.03,0.0,0.68,1.69,1.01,1.01
14:00 - 15:00,0.34,0.68,0.34,2.36,0.68,0.68,0.34
15:00 - 16:00,1.69,1.69,1.35,1.35,1.01,0.0,0.34
16:00 - 17:00,0.34,1.01,0.34,0.68,0.0,0.68,0.0
17:00 - 18:00,0.34,0.34,0.34,0.34,0.68,0.0,0.34
18:00 - 19:00,0.0,1.01,1.35,1.01,0.34,0.68,0.68
19:00 - 20:00,0.34,1.01,0.34,1.69,0.34,0.0,1.01
20:00 - 21:00,0.68,0.0,0.34,0.34,0.0,0.0,0.34
21:00 - 22:00,0.0,1.01,0.0,0.34,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.34,0.0,0.68,0.0,0.34
23:00 - 00:00,0.34,0.34,0.0,0.34,0.34,0.34,0.0
