 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,6,8,13,13,49,2,1
01:00 - 02:00,16,12,21,17,40,2,4
02:00 - 03:00,32,47,37,41,42,4,2
03:00 - 04:00,59,54,72,59,58,3,4
04:00 - 05:00,79,95,81,107,69,6,6
05:00 - 06:00,87,80,77,71,75,6,2
06:00 - 07:00,86,67,97,79,81,0,7
07:00 - 08:00,72,74,77,78,79,4,6
08:00 - 09:00,113,93,88,97,81,8,8
09:00 - 10:00,99,114,118,98,80,6,3
10:00 - 11:00,116,87,111,64,68,7,3
11:00 - 12:00,66,63,73,59,53,12,5
12:00 - 13:00,55,58,37,41,42,7,2
13:00 - 14:00,40,43,40,31,32,4,5
14:00 - 15:00,40,32,36,39,26,11,8
15:00 - 16:00,33,33,31,30,29,1,4
16:00 - 17:00,30,32,30,31,27,8,4
17:00 - 18:00,18,15,23,22,24,3,3
18:00 - 19:00,11,13,15,7,13,8,2
19:00 - 20:00,10,6,13,5,12,3,2
20:00 - 21:00,11,10,11,8,4,3,3
21:00 - 22:00,16,17,20,8,12,0,7
22:00 - 23:00,16,11,5,13,10,6,12
23:00 - 00:00,15,6,11,41,6,5,6
