 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.22,0.44,0.11,0.22,0.0,0.0,0.11
01:00 - 02:00,0.11,0.0,0.44,0.66,0.22,0.0,0.11
02:00 - 03:00,0.0,0.0,0.22,0.22,0.11,0.11,0.33
03:00 - 04:00,0.33,0.11,0.22,0.11,0.55,0.22,0.0
04:00 - 05:00,1.21,1.54,1.1,1.65,1.1,0.11,0.22
05:00 - 06:00,3.09,1.76,1.65,1.54,1.32,0.55,0.44
06:00 - 07:00,1.87,1.87,0.99,1.98,1.43,0.22,0.44
07:00 - 08:00,1.21,1.54,1.76,1.87,1.65,0.0,0.22
08:00 - 09:00,1.76,1.76,1.65,1.43,1.32,0.0,0.22
09:00 - 10:00,2.32,2.09,2.54,1.76,0.88,0.0,0.11
10:00 - 11:00,2.32,2.98,2.32,0.99,0.99,0.11,0.22
11:00 - 12:00,1.65,2.32,1.87,1.54,1.43,0.11,0.33
12:00 - 13:00,1.87,1.98,2.54,1.32,1.32,0.22,0.22
13:00 - 14:00,0.99,1.21,2.09,0.44,0.88,0.0,0.0
14:00 - 15:00,0.22,0.22,0.33,0.33,0.88,0.0,0.22
15:00 - 16:00,0.44,0.44,0.22,0.22,0.22,0.0,0.0
16:00 - 17:00,0.33,0.11,0.55,0.33,0.11,0.0,0.0
17:00 - 18:00,0.11,0.11,0.44,0.0,0.0,0.22,0.0
18:00 - 19:00,0.0,0.11,0.0,0.44,0.11,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.11,0.0,0.0,0.22,0.0,0.0
21:00 - 22:00,0.22,0.0,0.0,0.0,0.55,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.22,0.0,0.0,0.0,0.11,0.0,0.11
