 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.87,0.0,0.29,0.29,0.0,0.0,0.0
08:00 - 09:00,1.45,5.81,0.87,1.45,1.16,0.0,0.0
09:00 - 10:00,1.74,1.16,0.58,4.36,0.87,0.0,0.0
10:00 - 11:00,3.49,2.91,1.74,3.2,2.33,0.0,0.0
11:00 - 12:00,3.2,3.78,2.03,1.74,4.36,0.0,0.0
12:00 - 13:00,3.2,2.91,2.33,2.62,1.45,0.0,0.0
13:00 - 14:00,2.03,2.62,2.33,4.65,3.78,0.0,0.0
14:00 - 15:00,4.36,3.49,2.91,1.45,1.16,0.0,0.0
15:00 - 16:00,0.87,1.16,1.45,2.62,0.0,0.0,0.0
16:00 - 17:00,0.58,0.0,0.0,0.87,0.0,0.0,0.0
17:00 - 18:00,0.29,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.29,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.58,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.29,0.0,0.0,0.0,0.0
