 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,16,13,9,20,8,4
01:00 - 02:00,1,5,13,16,9,10,3
02:00 - 03:00,1,15,8,13,10,9,3
03:00 - 04:00,10,19,6,13,18,8,5
04:00 - 05:00,6,12,16,13,14,10,4
05:00 - 06:00,4,8,10,12,12,10,5
06:00 - 07:00,10,14,9,8,10,9,2
07:00 - 08:00,13,6,13,19,9,14,0
08:00 - 09:00,8,11,10,7,13,5,1
09:00 - 10:00,11,5,21,11,15,0,3
10:00 - 11:00,8,8,9,11,10,3,3
11:00 - 12:00,7,7,10,8,12,4,1
12:00 - 13:00,10,9,16,9,10,5,2
13:00 - 14:00,16,17,22,16,11,2,1
14:00 - 15:00,13,13,19,14,17,3,3
15:00 - 16:00,19,16,12,18,18,7,0
16:00 - 17:00,13,16,18,13,14,5,2
17:00 - 18:00,14,15,9,21,22,1,2
18:00 - 19:00,9,16,12,11,10,4,1
19:00 - 20:00,19,21,20,11,13,3,5
20:00 - 21:00,17,18,16,11,12,1,2
21:00 - 22:00,10,18,15,15,17,5,4
22:00 - 23:00,15,14,17,16,21,3,4
23:00 - 00:00,19,11,10,13,11,1,3
