 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.12,0.07,0.09,0.03,0.0,0.03
01:00 - 02:00,0.09,0.14,0.08,0.21,0.04,0.0,0.03
02:00 - 03:00,0.27,0.35,0.46,0.37,0.38,0.03,0.0
03:00 - 04:00,0.9,0.99,0.93,0.9,0.69,0.03,0.01
04:00 - 05:00,1.2,1.72,1.7,1.49,1.43,0.03,0.0
05:00 - 06:00,1.63,1.8,1.47,1.94,1.55,0.03,0.0
06:00 - 07:00,1.16,1.59,1.64,1.55,1.17,0.01,0.01
07:00 - 08:00,1.5,1.32,1.5,1.43,1.06,0.05,0.05
08:00 - 09:00,1.37,1.64,1.5,2.19,1.3,0.07,0.01
09:00 - 10:00,2.01,6.47,2.41,2.54,2.11,0.04,0.0
10:00 - 11:00,1.76,2.06,1.79,2.0,1.37,0.05,0.08
11:00 - 12:00,6.32,2.71,1.83,1.73,1.58,0.03,0.0
12:00 - 13:00,0.85,1.11,0.81,0.94,0.95,0.04,0.03
13:00 - 14:00,0.5,0.5,0.72,0.55,0.4,0.0,0.01
14:00 - 15:00,0.34,0.53,0.33,0.63,0.33,0.0,0.0
15:00 - 16:00,0.39,0.48,0.51,0.34,0.27,0.04,0.04
16:00 - 17:00,0.29,0.27,0.31,0.26,0.26,0.01,0.0
17:00 - 18:00,0.1,0.14,0.17,0.23,0.1,0.0,0.03
18:00 - 19:00,0.12,0.07,0.1,0.09,0.03,0.01,0.03
19:00 - 20:00,0.03,0.04,0.22,0.0,0.09,0.0,0.01
20:00 - 21:00,0.03,0.17,0.05,0.03,0.0,0.0,0.0
21:00 - 22:00,0.08,0.12,0.12,0.03,0.04,0.01,0.04
22:00 - 23:00,0.2,0.04,0.04,0.01,0.01,0.0,0.01
23:00 - 00:00,0.05,0.03,0.03,0.0,0.0,0.0,0.0
