 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,3,0,0
01:00 - 02:00,11,0,4,0,0,0,0
02:00 - 03:00,1,0,1,0,0,1,0
03:00 - 04:00,1,1,3,0,1,0,0
04:00 - 05:00,0,1,0,0,2,0,0
05:00 - 06:00,3,0,0,4,3,0,0
06:00 - 07:00,1,0,0,0,0,0,0
07:00 - 08:00,0,1,2,0,1,0,0
08:00 - 09:00,9,1,0,0,3,0,0
09:00 - 10:00,0,1,0,4,2,0,0
10:00 - 11:00,0,1,0,2,0,0,0
11:00 - 12:00,0,1,1,0,0,0,0
12:00 - 13:00,2,2,6,6,6,0,4
13:00 - 14:00,22,16,21,24,48,1,1
14:00 - 15:00,9,4,5,11,10,0,3
15:00 - 16:00,6,4,2,9,31,0,0
16:00 - 17:00,4,5,4,9,5,0,0
17:00 - 18:00,1,0,1,8,3,0,0
18:00 - 19:00,3,4,6,1,12,0,0
19:00 - 20:00,1,0,1,0,8,0,0
20:00 - 21:00,1,3,3,1,11,0,0
21:00 - 22:00,3,1,2,8,3,0,0
22:00 - 23:00,0,2,1,7,9,0,0
23:00 - 00:00,2,0,1,0,1,0,0
