 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.03,0.11,0.11,0.05,0.13,0.05,0.03
01:00 - 02:00,0.0,0.11,0.13,0.16,0.18,0.13,0.0
02:00 - 03:00,0.18,0.34,0.24,0.13,0.26,0.05,0.03
03:00 - 04:00,0.26,0.29,0.45,0.39,0.58,0.34,0.0
04:00 - 05:00,0.53,0.66,0.5,0.42,0.34,0.0,0.03
05:00 - 06:00,0.39,0.37,0.58,0.66,0.47,0.0,0.0
06:00 - 07:00,0.53,0.66,0.6,0.32,0.58,0.03,0.03
07:00 - 08:00,0.79,0.58,0.63,0.79,0.58,0.03,0.0
08:00 - 09:00,0.92,0.87,0.92,0.95,1.05,0.03,0.0
09:00 - 10:00,1.63,1.6,1.71,1.26,1.31,0.05,0.05
10:00 - 11:00,1.39,1.18,1.87,1.29,1.18,0.08,0.03
11:00 - 12:00,1.79,1.26,1.45,1.71,1.0,0.0,0.03
12:00 - 13:00,1.92,2.08,2.16,1.87,0.95,0.05,0.08
13:00 - 14:00,1.81,2.05,1.81,1.63,1.26,0.11,0.03
14:00 - 15:00,1.89,1.58,2.21,1.16,1.31,0.08,0.03
15:00 - 16:00,1.21,1.63,1.24,1.18,1.08,0.05,0.05
16:00 - 17:00,0.95,1.29,1.18,1.1,1.37,0.08,0.0
17:00 - 18:00,0.92,0.74,0.89,0.58,0.84,0.0,0.05
18:00 - 19:00,0.74,0.68,0.58,0.53,0.55,0.05,0.16
19:00 - 20:00,0.32,0.76,0.76,0.5,0.63,0.0,0.16
20:00 - 21:00,0.45,0.39,0.74,0.45,0.29,0.13,0.11
21:00 - 22:00,0.5,0.45,0.47,0.39,0.21,0.03,0.11
22:00 - 23:00,0.26,0.32,0.24,0.24,0.24,0.03,0.11
23:00 - 00:00,0.08,0.37,0.42,1.5,0.11,0.0,0.08
