 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,8,14,26,25,27,19,13
01:00 - 02:00,4,14,22,21,12,18,10
02:00 - 03:00,10,12,9,12,22,15,7
03:00 - 04:00,9,15,19,13,23,10,10
04:00 - 05:00,9,9,13,14,11,3,3
05:00 - 06:00,8,7,12,15,11,7,13
06:00 - 07:00,11,11,13,14,13,5,8
07:00 - 08:00,12,11,17,14,10,4,5
08:00 - 09:00,18,10,11,22,12,4,2
09:00 - 10:00,13,16,15,14,24,4,7
10:00 - 11:00,16,11,12,9,17,7,5
11:00 - 12:00,6,9,11,15,20,6,4
12:00 - 13:00,16,10,14,16,12,2,5
13:00 - 14:00,9,10,18,12,8,7,4
14:00 - 15:00,15,14,11,19,18,5,8
15:00 - 16:00,23,22,19,22,18,12,7
16:00 - 17:00,25,19,20,22,16,14,10
17:00 - 18:00,23,28,28,30,17,8,6
18:00 - 19:00,19,18,22,31,28,17,5
19:00 - 20:00,27,21,17,24,20,7,12
20:00 - 21:00,17,28,20,18,23,14,8
21:00 - 22:00,22,19,23,23,24,9,14
22:00 - 23:00,22,22,18,16,16,11,11
23:00 - 00:00,26,20,19,22,20,14,8
