 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,19,25,26,31,21,4
01:00 - 02:00,1,14,21,28,18,10,2
02:00 - 03:00,0,26,18,22,17,9,1
03:00 - 04:00,1,17,11,17,18,11,1
04:00 - 05:00,4,25,15,23,14,12,0
05:00 - 06:00,7,17,14,20,12,11,1
06:00 - 07:00,3,6,6,6,9,7,2
07:00 - 08:00,1,2,1,7,4,5,2
08:00 - 09:00,0,1,3,3,3,0,3
09:00 - 10:00,3,6,3,7,6,3,0
10:00 - 11:00,24,27,22,23,35,1,1
11:00 - 12:00,37,50,38,47,56,3,4
12:00 - 13:00,35,59,49,36,61,1,3
13:00 - 14:00,3,7,8,11,26,1,2
14:00 - 15:00,8,14,14,9,13,2,1
15:00 - 16:00,40,45,32,41,28,1,0
16:00 - 17:00,35,36,44,47,49,2,0
17:00 - 18:00,52,37,58,47,33,1,0
18:00 - 19:00,45,36,39,47,34,1,1
19:00 - 20:00,38,22,36,32,23,3,2
20:00 - 21:00,20,22,20,30,21,1,5
21:00 - 22:00,30,40,33,25,23,1,4
22:00 - 23:00,21,33,36,27,40,3,0
23:00 - 00:00,30,43,39,26,27,0,3
