 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,72,104,126,84,91,74,61
01:00 - 02:00,69,67,79,74,81,45,44
02:00 - 03:00,43,62,79,62,72,51,49
03:00 - 04:00,42,60,74,60,62,38,17
04:00 - 05:00,54,65,60,76,56,29,32
05:00 - 06:00,55,70,78,67,72,30,15
06:00 - 07:00,58,112,108,109,89,46,24
07:00 - 08:00,123,129,137,115,124,29,27
08:00 - 09:00,185,227,205,181,187,45,37
09:00 - 10:00,213,225,262,187,222,51,41
10:00 - 11:00,198,263,217,228,243,43,46
11:00 - 12:00,218,243,244,258,234,61,62
12:00 - 13:00,258,259,250,257,236,76,69
13:00 - 14:00,248,232,248,240,242,71,86
14:00 - 15:00,252,246,269,276,217,88,106
15:00 - 16:00,220,240,238,216,207,90,82
16:00 - 17:00,217,210,222,220,230,98,109
17:00 - 18:00,201,204,234,195,210,87,101
18:00 - 19:00,159,192,168,161,153,71,79
19:00 - 20:00,148,151,159,152,131,88,64
20:00 - 21:00,139,149,138,126,127,72,71
21:00 - 22:00,135,132,136,146,135,72,107
22:00 - 23:00,141,146,130,164,132,75,116
23:00 - 00:00,140,145,94,118,88,94,102
