 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.57,1.26,1.26,1.6,1.37,1.71,0.11
01:00 - 02:00,0.46,0.57,0.69,1.71,1.37,0.91,0.0
02:00 - 03:00,0.11,1.37,0.91,0.11,0.69,1.03,0.23
03:00 - 04:00,0.11,1.71,1.6,1.26,1.03,0.8,0.0
04:00 - 05:00,0.23,1.83,0.91,0.57,1.14,0.8,0.57
05:00 - 06:00,0.57,0.69,0.91,0.8,0.69,0.46,0.23
06:00 - 07:00,0.0,0.57,0.46,0.69,0.46,0.57,0.34
07:00 - 08:00,0.11,0.46,0.11,0.8,0.34,0.23,0.23
08:00 - 09:00,0.0,0.11,0.23,0.23,0.23,0.23,0.23
09:00 - 10:00,0.0,0.0,0.34,0.11,0.0,0.11,0.0
10:00 - 11:00,0.0,0.46,0.11,0.34,0.0,0.0,0.0
11:00 - 12:00,0.0,0.23,0.0,0.0,0.11,0.0,0.0
12:00 - 13:00,0.0,0.0,0.23,0.0,0.0,0.0,0.0
13:00 - 14:00,0.11,0.0,0.23,0.0,0.11,0.0,0.11
14:00 - 15:00,0.0,0.57,0.23,0.23,0.23,0.0,0.0
15:00 - 16:00,1.03,0.11,0.69,0.0,0.8,0.0,0.0
16:00 - 17:00,0.91,0.91,1.03,0.23,0.23,0.11,0.11
17:00 - 18:00,0.69,2.63,0.69,1.03,0.69,0.23,0.11
18:00 - 19:00,0.69,1.26,1.49,1.71,1.71,0.69,0.34
19:00 - 20:00,0.91,0.46,0.46,1.37,0.57,0.11,0.0
20:00 - 21:00,1.71,0.46,0.23,0.69,1.49,1.14,0.0
21:00 - 22:00,1.37,1.03,1.03,2.86,1.94,0.11,0.11
22:00 - 23:00,1.14,1.14,1.49,3.43,0.91,0.34,0.0
23:00 - 00:00,1.71,1.6,1.6,1.49,1.37,0.11,0.0
