 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.05,0.52,0.71,0.65,0.78,0.6,0.23
01:00 - 02:00,0.05,0.78,0.98,1.15,1.35,1.08,0.11
02:00 - 03:00,0.11,1.37,1.84,1.91,2.18,1.44,0.26
03:00 - 04:00,0.18,1.28,1.51,1.41,1.34,1.08,0.34
04:00 - 05:00,0.15,1.21,1.38,1.55,1.68,1.29,0.17
05:00 - 06:00,0.18,1.66,1.81,1.64,1.63,1.89,0.14
06:00 - 07:00,0.11,1.57,1.54,2.43,1.6,1.86,0.09
07:00 - 08:00,0.08,1.35,1.26,1.23,1.35,1.29,0.14
08:00 - 09:00,0.15,1.2,1.0,0.75,1.08,1.29,0.06
09:00 - 10:00,0.2,0.85,0.81,0.85,0.88,0.63,0.11
10:00 - 11:00,0.09,0.52,0.49,0.54,0.6,0.35,0.12
11:00 - 12:00,0.28,0.45,0.34,0.49,0.52,0.29,0.17
12:00 - 13:00,0.34,0.68,0.63,0.78,0.58,0.22,0.12
13:00 - 14:00,0.71,0.55,0.72,0.57,0.78,0.22,0.12
14:00 - 15:00,0.25,0.81,0.85,0.88,0.69,0.18,0.12
15:00 - 16:00,0.28,0.42,0.54,0.77,0.4,0.14,0.05
16:00 - 17:00,0.34,0.48,0.43,0.34,0.6,0.12,0.12
17:00 - 18:00,0.23,0.31,0.2,0.48,0.4,0.03,0.03
18:00 - 19:00,0.23,0.29,0.22,0.42,0.37,0.02,0.11
19:00 - 20:00,0.34,0.28,0.28,0.34,0.32,0.03,0.08
20:00 - 21:00,0.18,0.28,0.42,0.34,0.26,0.09,0.05
21:00 - 22:00,0.23,0.32,0.29,0.18,0.26,0.05,0.05
22:00 - 23:00,0.22,0.31,0.23,0.51,0.25,0.09,0.02
23:00 - 00:00,0.26,0.42,0.37,0.23,0.45,0.09,0.09
