 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.15,0.39,0.34,0.34,0.2,0.49,0.15
01:00 - 02:00,0.15,0.49,0.49,0.29,0.44,0.2,0.0
02:00 - 03:00,0.1,0.1,0.15,0.1,0.2,0.05,0.24
03:00 - 04:00,0.1,0.05,0.15,0.1,0.34,0.1,0.05
04:00 - 05:00,0.15,0.05,0.39,0.24,0.34,0.05,0.1
05:00 - 06:00,0.24,0.15,0.49,0.24,0.2,0.1,0.0
06:00 - 07:00,0.1,0.2,0.49,0.1,0.2,0.1,0.0
07:00 - 08:00,0.2,0.29,0.2,0.2,0.15,0.0,0.0
08:00 - 09:00,0.2,0.34,0.44,0.2,0.2,0.0,0.0
09:00 - 10:00,0.54,0.44,0.44,0.49,0.54,0.0,0.05
10:00 - 11:00,0.29,0.24,0.24,0.39,0.44,0.0,0.05
11:00 - 12:00,0.54,0.34,0.59,0.24,0.39,0.05,0.0
12:00 - 13:00,0.93,0.88,1.27,0.49,0.83,0.1,0.15
13:00 - 14:00,1.62,1.96,1.57,1.62,1.32,0.2,0.0
14:00 - 15:00,1.52,1.76,1.86,1.96,1.71,0.1,0.05
15:00 - 16:00,1.52,1.42,1.67,1.91,1.62,0.0,0.1
16:00 - 17:00,1.81,1.42,1.67,1.71,1.76,0.15,0.1
17:00 - 18:00,1.47,1.76,1.27,1.13,1.27,0.15,0.05
18:00 - 19:00,1.22,1.22,1.22,1.37,1.13,0.1,0.05
19:00 - 20:00,0.88,1.37,1.81,1.86,1.08,0.29,0.29
20:00 - 21:00,1.76,1.47,1.42,2.01,1.32,0.15,0.29
21:00 - 22:00,1.71,1.22,1.62,1.08,1.22,0.1,0.1
22:00 - 23:00,0.83,1.08,0.73,0.49,0.64,0.05,0.34
23:00 - 00:00,0.49,0.29,0.49,0.29,0.29,0.1,0.05
