 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,2,1,165,1,2,0
01:00 - 02:00,1,1,0,1,3,0,2
02:00 - 03:00,0,4,3,2,3,3,0
03:00 - 04:00,0,4,3,0,3,0,3
04:00 - 05:00,1,9,3,3,2,2,1
05:00 - 06:00,5,7,5,3,7,0,0
06:00 - 07:00,9,3,3,4,4,1,3
07:00 - 08:00,3,1,0,3,5,1,2
08:00 - 09:00,5,3,5,2,2,3,4
09:00 - 10:00,0,3,2,1,2,0,1
10:00 - 11:00,4,2,4,0,1,1,4
11:00 - 12:00,2,1,6,2,20,3,6
12:00 - 13:00,9,54,3,3,0,0,3
13:00 - 14:00,10,5,1,6,3,7,7
14:00 - 15:00,8,6,1,9,3,6,1
15:00 - 16:00,11,9,10,5,5,14,5
16:00 - 17:00,10,4,10,8,3,1,6
17:00 - 18:00,3,4,1,11,1,0,4
18:00 - 19:00,3,3,2,1,7,0,7
19:00 - 20:00,13,6,3,3,3,3,2
20:00 - 21:00,11,2,1,7,4,3,1
21:00 - 22:00,7,9,16,3,7,1,3
22:00 - 23:00,4,11,7,3,11,3,0
23:00 - 00:00,3,3,8,1,0,6,3
