 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.15,0.15,0.15,0.15,0.0
01:00 - 02:00,0.0,0.0,0.0,0.15,0.15,0.0,0.6
02:00 - 03:00,0.0,0.0,0.0,0.0,0.15,0.3,0.0
03:00 - 04:00,0.0,0.15,0.15,0.0,0.0,0.15,0.0
04:00 - 05:00,0.0,0.0,0.0,6.46,0.15,0.3,0.0
05:00 - 06:00,0.15,0.0,0.15,0.0,0.3,0.0,0.0
06:00 - 07:00,0.0,0.15,0.3,0.9,0.15,0.15,0.0
07:00 - 08:00,0.0,0.45,0.0,0.3,0.15,0.45,0.0
08:00 - 09:00,0.9,1.35,0.75,0.6,0.6,0.0,0.0
09:00 - 10:00,1.35,1.05,1.2,0.6,0.3,0.0,0.15
10:00 - 11:00,2.1,0.9,1.8,2.1,0.75,0.0,0.0
11:00 - 12:00,1.65,3.15,1.2,0.6,2.55,0.0,0.15
12:00 - 13:00,1.35,3.15,0.6,0.75,1.8,0.0,0.0
13:00 - 14:00,1.65,2.55,0.9,0.45,0.9,0.0,0.0
14:00 - 15:00,0.75,1.65,0.9,1.05,1.65,0.15,0.0
15:00 - 16:00,0.75,1.05,0.75,0.9,2.1,0.0,0.0
16:00 - 17:00,0.45,1.65,2.25,0.75,1.65,0.0,0.0
17:00 - 18:00,0.45,1.8,3.0,1.65,0.9,0.0,0.0
18:00 - 19:00,0.9,0.6,0.6,0.45,1.95,0.0,0.0
19:00 - 20:00,1.2,0.6,0.75,1.35,1.95,0.15,0.15
20:00 - 21:00,1.5,0.3,0.3,1.65,0.0,0.0,0.15
21:00 - 22:00,0.0,0.15,1.5,0.15,0.0,0.0,0.0
22:00 - 23:00,0.15,0.15,1.5,1.35,0.15,0.0,0.0
23:00 - 00:00,0.15,0.0,0.45,0.45,0.15,0.0,0.0
