 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,18,12,8,13,6,4
01:00 - 02:00,6,11,10,11,11,16,6
02:00 - 03:00,3,2,13,11,8,4,5
03:00 - 04:00,6,11,6,9,6,14,3
04:00 - 05:00,7,7,10,7,12,6,3
05:00 - 06:00,3,9,8,3,4,9,2
06:00 - 07:00,4,4,5,1,6,5,1
07:00 - 08:00,6,9,3,4,9,8,0
08:00 - 09:00,4,3,4,4,6,4,2
09:00 - 10:00,1,2,3,9,9,2,0
10:00 - 11:00,3,2,4,3,2,6,2
11:00 - 12:00,0,5,5,4,15,4,3
12:00 - 13:00,11,7,12,19,22,2,2
13:00 - 14:00,29,9,14,18,17,2,1
14:00 - 15:00,10,13,20,24,20,7,0
15:00 - 16:00,10,20,16,12,7,4,1
16:00 - 17:00,13,18,18,13,15,6,4
17:00 - 18:00,22,39,32,22,21,2,9
18:00 - 19:00,13,23,23,36,26,3,5
19:00 - 20:00,23,21,14,19,10,6,3
20:00 - 21:00,21,22,20,9,11,7,5
21:00 - 22:00,14,23,14,11,5,2,3
22:00 - 23:00,19,13,15,15,14,2,5
23:00 - 00:00,16,16,21,13,10,2,4
