 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,14,12,8,7,11,1
01:00 - 02:00,0,3,2,5,11,7,1
02:00 - 03:00,0,1,1,0,3,1,0
03:00 - 04:00,0,2,0,3,3,1,0
04:00 - 05:00,1,12,5,1,2,4,0
05:00 - 06:00,0,1,3,2,2,2,1
06:00 - 07:00,0,1,2,1,2,0,0
07:00 - 08:00,0,1,0,1,0,2,0
08:00 - 09:00,0,1,0,0,0,2,0
09:00 - 10:00,0,0,0,1,0,0,0
10:00 - 11:00,0,0,0,0,0,0,1
11:00 - 12:00,0,0,1,0,0,0,0
12:00 - 13:00,0,0,0,0,0,0,0
13:00 - 14:00,0,1,1,0,0,0,0
14:00 - 15:00,0,1,3,3,1,1,0
15:00 - 16:00,5,5,4,6,6,0,0
16:00 - 17:00,1,9,13,16,9,0,0
17:00 - 18:00,16,19,26,26,14,0,0
18:00 - 19:00,17,13,24,20,11,1,0
19:00 - 20:00,13,20,22,15,3,0,0
20:00 - 21:00,13,16,23,19,16,0,0
21:00 - 22:00,18,31,24,19,11,2,0
22:00 - 23:00,10,14,47,36,44,1,0
23:00 - 00:00,13,14,35,18,29,0,0
