 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.17,0.06,0.0,0.11,0.0,0.0,0.06
01:00 - 02:00,0.11,0.06,0.11,0.46,0.11,0.0,0.0
02:00 - 03:00,0.0,0.0,0.23,0.17,0.0,0.0,0.0
03:00 - 04:00,0.34,0.28,0.34,0.23,0.63,0.34,0.0
04:00 - 05:00,0.11,0.23,0.46,0.17,0.0,0.0,0.0
05:00 - 06:00,0.0,0.28,0.11,0.11,0.11,0.0,0.0
06:00 - 07:00,0.06,0.11,0.23,0.06,0.06,0.0,0.06
07:00 - 08:00,0.34,0.0,0.4,0.11,0.34,0.0,0.0
08:00 - 09:00,0.68,0.51,0.46,0.68,0.28,0.0,0.0
09:00 - 10:00,1.71,1.25,1.02,1.54,1.08,0.0,0.0
10:00 - 11:00,1.31,1.99,1.82,1.42,1.48,0.11,0.06
11:00 - 12:00,3.41,1.65,1.59,1.99,2.16,0.11,0.06
12:00 - 13:00,2.45,1.99,2.05,0.74,0.63,0.06,0.4
13:00 - 14:00,2.28,3.41,2.73,1.88,2.16,0.06,0.0
14:00 - 15:00,1.88,1.76,2.28,1.42,1.42,0.06,0.17
15:00 - 16:00,1.08,1.31,1.59,2.28,0.97,0.0,0.23
16:00 - 17:00,0.97,0.85,1.54,1.25,0.85,0.0,0.46
17:00 - 18:00,1.14,1.54,0.91,1.19,0.8,0.0,0.0
18:00 - 19:00,0.8,1.02,0.85,0.57,0.97,0.0,0.11
19:00 - 20:00,0.74,0.74,2.1,0.74,0.34,0.0,0.17
20:00 - 21:00,0.34,0.51,0.51,0.74,0.17,0.0,0.17
21:00 - 22:00,0.34,0.51,0.8,0.28,0.23,0.0,0.34
22:00 - 23:00,0.28,0.06,0.4,0.17,0.06,0.0,0.17
23:00 - 00:00,0.06,0.0,0.06,0.0,0.11,0.06,0.17
