 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.11,0.64,0.64,0.32,0.64,0.16,0.11
01:00 - 02:00,0.16,0.69,0.91,0.37,0.27,0.64,0.05
02:00 - 03:00,0.16,0.48,0.37,0.11,0.11,0.48,0.0
03:00 - 04:00,0.11,0.16,0.53,0.32,0.69,0.37,0.05
04:00 - 05:00,0.05,0.27,0.27,0.11,0.11,0.16,0.0
05:00 - 06:00,0.05,0.0,0.11,0.05,0.11,0.0,0.05
06:00 - 07:00,0.05,0.05,0.0,0.43,0.11,0.0,0.0
07:00 - 08:00,0.16,0.16,0.32,0.11,0.05,0.0,0.0
08:00 - 09:00,0.11,0.43,0.16,0.05,0.16,0.0,0.0
09:00 - 10:00,0.21,0.11,0.21,0.32,0.27,0.05,0.0
10:00 - 11:00,0.21,0.27,0.37,0.05,0.37,0.0,0.05
11:00 - 12:00,0.16,0.59,0.21,0.48,0.48,0.21,0.0
12:00 - 13:00,0.32,0.69,0.64,0.27,0.8,0.0,0.0
13:00 - 14:00,0.53,1.98,0.64,1.07,1.12,0.32,0.0
14:00 - 15:00,1.87,1.76,1.82,1.18,1.39,0.48,0.16
15:00 - 16:00,1.44,1.92,1.18,1.71,1.82,0.43,0.27
16:00 - 17:00,1.34,1.66,1.44,1.6,2.3,0.59,0.11
17:00 - 18:00,1.12,1.82,1.12,1.82,1.07,0.64,0.11
18:00 - 19:00,2.08,1.66,1.23,1.01,1.5,0.91,0.27
19:00 - 20:00,1.6,1.5,2.56,2.19,1.18,0.69,0.37
20:00 - 21:00,1.34,1.98,1.44,1.66,1.5,0.37,0.21
21:00 - 22:00,1.23,0.85,0.96,1.66,0.64,0.48,0.21
22:00 - 23:00,0.48,0.69,0.8,1.07,0.48,0.16,0.16
23:00 - 00:00,0.48,0.37,0.32,0.8,0.11,0.05,0.21
