 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.18,1.44,1.14,1.38,0.66,0.78,0.18
01:00 - 02:00,0.06,0.48,0.36,0.42,0.54,0.3,0.66
02:00 - 03:00,0.18,0.06,0.48,0.24,0.42,0.18,0.0
03:00 - 04:00,0.12,0.24,0.48,0.9,0.36,0.0,0.06
04:00 - 05:00,0.12,0.12,0.66,0.3,1.02,0.12,0.36
05:00 - 06:00,0.3,0.24,0.36,0.6,0.66,0.0,0.06
06:00 - 07:00,0.0,0.0,0.06,0.3,0.12,0.12,0.0
07:00 - 08:00,0.0,0.0,0.0,0.06,0.06,0.06,0.0
08:00 - 09:00,0.0,0.0,0.06,0.0,0.0,0.0,0.0
09:00 - 10:00,0.0,0.0,0.06,0.06,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.06,0.06,0.42,0.0,0.0,0.0
13:00 - 14:00,0.0,0.12,0.0,0.6,0.06,0.0,0.12
14:00 - 15:00,0.12,0.24,0.3,1.02,0.12,0.0,0.0
15:00 - 16:00,1.02,0.66,0.78,0.84,0.84,0.0,0.06
16:00 - 17:00,1.74,1.2,1.38,1.44,1.2,0.3,0.24
17:00 - 18:00,1.86,1.56,1.8,1.56,1.5,0.0,0.3
18:00 - 19:00,1.56,0.96,2.77,1.14,2.16,0.18,0.06
19:00 - 20:00,1.14,1.26,1.74,1.14,1.68,0.18,0.0
20:00 - 21:00,1.62,3.13,2.77,2.16,2.35,0.18,0.06
21:00 - 22:00,2.59,1.98,1.44,2.59,2.22,0.12,0.12
22:00 - 23:00,1.74,1.92,1.92,2.1,2.47,0.18,0.06
23:00 - 00:00,1.44,1.56,1.26,0.72,2.77,0.24,0.48
