Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
TRB-103,13406991,TRB,Task,false,Open,,2021-10-18 06:36:23,
TRB-102,13399587,TRB,Task,false,Resolved,Done,2021-09-06 13:21:52,2021-09-22 13:35:14
TRB-101,13376779,TRB,Bug,false,Open,,2021-05-05 11:27:19,
TRB-100,13240377,TRB,Bug,false,Open,,2019-06-19 09:19:27,
TRB-99,13012879,TRB,Bug,false,Resolved,Fixed,2016-10-17 14:26:50,2017-09-14 12:17:24
TRB-98,12993950,TRB,Improvement,false,Resolved,Fixed,2016-08-01 13:15:05,2018-02-16 08:37:34
TRB-97,12852712,TRB,Improvement,false,Resolved,Fixed,2015-08-06 21:35:44,2015-08-06 21:52:29
TRB-96,12852692,TRB,Bug,false,Resolved,Fixed,2015-08-06 20:49:59,2015-08-06 20:54:06
TRB-95,12766671,TRB,Bug,false,Resolved,Fixed,2015-01-10 20:47:05,2015-04-01 17:45:07
TRB-94,12756949,TRB,Bug,false,Resolved,Fixed,2014-11-21 11:21:36,2018-02-11 16:47:24
TRB-93,12753650,TRB,Improvement,false,Resolved,Won't Do,2014-11-07 08:16:09,2018-02-11 16:59:23
TRB-92,12695687,TRB,Improvement,false,Open,,2014-02-18 12:06:41,
TRB-91,12599226,TRB,Bug,false,Resolved,Fixed,2012-07-18 07:54:36,2015-04-01 17:44:06
TRB-90,12556204,TRB,Bug,false,Resolved,Fixed,2012-05-17 08:30:59,2013-01-26 18:20:19
TRB-89,12554655,TRB,Bug,false,Closed,Duplicate,2012-05-10 09:00:38,2012-05-10 19:23:51
TRB-88,12540732,TRB,Improvement,false,Resolved,Fixed,2012-02-01 15:26:54,2013-02-01 11:57:11
TRB-87,12530666,TRB,Improvement,false,Resolved,Fixed,2011-11-08 01:55:47,2013-01-26 18:15:54
TRB-86,12522392,TRB,Bug,false,Open,,2011-09-09 08:53:04,
TRB-85,12522235,TRB,Bug,false,Resolved,Fixed,2011-09-08 10:12:50,2013-02-01 15:45:26
TRB-84,12517914,TRB,New Feature,false,Resolved,Fixed,2011-08-04 11:42:18,2011-11-09 21:21:25
TRB-83,12517913,TRB,New Feature,false,Resolved,Fixed,2011-08-04 11:41:11,2011-11-09 21:20:26
TRB-82,12514005,TRB,Improvement,false,Resolved,Fixed,2011-07-14 02:45:54,2011-08-30 17:30:57
TRB-81,12512005,TRB,Improvement,false,Resolved,Fixed,2011-06-28 15:22:32,2013-01-26 18:13:29
TRB-80,12498628,TRB,Wish,false,Closed,Fixed,2011-02-15 11:06:30,2011-02-15 20:28:35
TRB-79,12480776,TRB,Improvement,false,Resolved,Fixed,2010-11-24 08:14:08,2010-11-24 18:41:41
TRB-78,12480489,TRB,Improvement,false,Resolved,Fixed,2010-11-20 14:26:06,2010-11-24 18:14:18
TRB-77,12480323,TRB,Bug,false,Closed,Fixed,2010-11-18 11:15:16,2011-02-18 16:38:54
TRB-76,12441405,TRB,Bug,false,Open,,2009-11-22 19:52:43,
TRB-75,12440965,TRB,Bug,false,Open,,2009-11-17 19:26:10,
TRB-74,12434459,TRB,Bug,false,Closed,Fixed,2009-08-31 21:46:36,2009-09-09 08:47:13
TRB-73,12412198,TRB,Bug,false,Resolved,Fixed,2009-01-12 14:35:05,2011-11-09 21:22:53
TRB-72,12411707,TRB,Improvement,false,Resolved,Fixed,2009-01-05 19:20:03,2011-11-10 02:30:17
TRB-71,12408636,TRB,New Feature,false,Closed,Invalid,2008-11-17 12:00:29,2008-11-17 20:30:40
TRB-70,12400310,TRB,Bug,false,Closed,Fixed,2008-07-15 18:33:39,2008-07-16 15:37:48
TRB-69,12393383,TRB,Bug,false,Closed,Fixed,2008-04-08 09:37:56,2008-07-16 16:38:33
TRB-68,12384723,TRB,Bug,false,Closed,Fixed,2007-12-16 12:27:26,2009-01-06 20:32:27
TRB-67,12375731,TRB,Bug,false,Resolved,Fixed,2007-08-10 09:18:16,2008-07-16 16:42:11
TRB-66,12370710,TRB,Bug,false,Closed,Fixed,2007-06-01 16:07:24,2007-06-04 12:39:52
TRB-65,12370574,TRB,Bug,false,Closed,Fixed,2007-05-31 08:27:57,2007-05-31 08:31:46
TRB-44,12369776,TRB,Task,false,Closed,Fixed,2007-05-20 19:51:09,2008-01-21 02:16:51
TRB-43,12369725,TRB,Bug,false,Closed,Fixed,2007-05-18 22:10:03,2008-03-27 11:17:37
TRB-42,12364886,TRB,Bug,false,Closed,Fixed,2007-03-14 07:58:51,2007-03-14 20:55:02
TRB-41,12364885,TRB,Bug,false,Closed,Fixed,2007-03-14 07:53:23,2007-03-14 20:57:11
TRB-40,12362520,TRB,Improvement,false,Closed,Fixed,2007-02-11 15:25:06,2007-04-05 17:39:35
TRB-39,12362519,TRB,Bug,false,Closed,Fixed,2007-02-11 15:11:37,2008-04-08 13:37:48
TRB-38,12358372,TRB,New Feature,false,Closed,Fixed,2006-12-12 08:12:26,2006-12-12 08:25:07
TRB-37,12357545,TRB,Bug,false,Closed,Cannot Reproduce,2006-12-03 11:05:17,2009-01-05 19:09:39
TRB-36,12357533,TRB,Test,false,Closed,Fixed,2006-12-03 00:11:19,2006-12-03 00:16:01
TRB-35,12357460,TRB,Bug,false,Closed,Fixed,2006-12-01 15:02:35,2006-12-01 15:07:52
TRB-34,12354508,TRB,Improvement,false,Resolved,Fixed,2006-11-02 00:43:19,2011-11-09 21:03:02
TRB-32,12345383,TRB,Task,false,Closed,Fixed,2006-07-04 22:09:43,2008-07-16 15:39:27
TRB-31,12345038,TRB,Bug,false,Closed,Fixed,2006-06-27 17:33:11,2007-05-31 08:40:36
TRB-30,12345012,TRB,Improvement,false,Resolved,Won't Fix,2006-06-27 04:19:17,2011-08-04 11:46:59
TRB-29,12344972,TRB,Bug,false,Closed,Fixed,2006-06-26 17:03:41,2006-06-27 08:01:27
TRB-28,12344969,TRB,Bug,false,Closed,Fixed,2006-06-26 16:45:08,2006-06-27 07:49:29
TRB-27,12344968,TRB,Improvement,false,Closed,Fixed,2006-06-26 16:17:56,2007-04-29 13:23:07
TRB-26,12344907,TRB,Bug,false,Closed,Fixed,2006-06-25 06:48:28,2006-06-26 08:45:50
