Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
RAMPART-449,13403140,RAMPART,Bug,false,Open,,2021-09-24 12:00:46,
RAMPART-448,13338364,RAMPART,Bug,false,Open,,2020-11-02 08:30:08,
RAMPART-447,13271354,RAMPART,Request,false,Open,,2019-11-29 09:49:37,
RAMPART-446,13217268,RAMPART,Bug,false,Resolved,Fixed,2019-02-21 17:23:41,2019-03-07 23:19:00
RAMPART-445,13196570,RAMPART,Bug,false,Resolved,Fixed,2018-11-06 14:27:19,2018-11-06 20:11:16
RAMPART-444,13104707,RAMPART,Bug,false,Open,,2017-09-25 09:45:18,
RAMPART-443,13087502,RAMPART,Question,false,Open,,2017-07-17 08:13:38,
RAMPART-442,13087144,RAMPART,Question,false,Open,,2017-07-14 09:22:13,
RAMPART-441,13067636,RAMPART,Bug,false,Open,,2017-04-28 08:50:51,
RAMPART-440,13063083,RAMPART,Improvement,false,Resolved,Fixed,2017-04-11 06:04:05,2017-04-18 23:05:24
RAMPART-439,13057544,RAMPART,Bug,false,Open,,2017-03-20 14:31:16,
RAMPART-438,13003627,RAMPART,Bug,false,Open,,2016-09-08 16:42:08,
RAMPART-437,12997069,RAMPART,Bug,false,Open,,2016-08-12 21:25:25,
RAMPART-436,12989644,RAMPART,Question,false,Open,,2016-07-15 01:44:02,
RAMPART-435,12987431,RAMPART,Bug,false,Open,,2016-07-07 09:54:37,
RAMPART-434,12978245,RAMPART,Bug,false,Open,,2016-06-13 17:53:44,
RAMPART-433,12971458,RAMPART,New Feature,false,Resolved,Fixed,2016-05-20 08:31:27,2017-01-29 00:07:46
RAMPART-432,12962504,RAMPART,Bug,false,Open,,2016-04-26 07:17:38,
RAMPART-431,12957921,RAMPART,Bug,false,Open,,2016-04-12 00:03:11,
RAMPART-430,12904246,RAMPART,Bug,false,Resolved,Fixed,2015-10-12 17:30:18,2017-01-29 12:50:00
RAMPART-429,12896003,RAMPART,Bug,false,Open,,2015-09-24 05:02:46,
RAMPART-428,12854229,RAMPART,Bug,false,Open,,2015-08-11 18:43:10,
RAMPART-427,12830178,RAMPART,Bug,false,Open,,2015-05-15 14:27:39,
RAMPART-426,12821501,RAMPART,Bug,false,Open,,2015-04-16 11:18:57,
RAMPART-425,12785874,RAMPART,Documentation,false,Open,,2015-03-26 12:55:16,
RAMPART-424,12783007,RAMPART,Bug,false,Open,,2015-03-18 19:45:35,
RAMPART-423,12773871,RAMPART,Bug,false,Resolved,Fixed,2015-02-10 15:36:45,2017-01-31 07:47:51
RAMPART-422,12767190,RAMPART,Bug,false,Closed,Invalid,2015-01-13 16:57:19,2015-01-24 00:22:47
RAMPART-421,12754742,RAMPART,Bug,false,Open,,2014-11-12 11:51:45,
RAMPART-420,12746721,RAMPART,Improvement,false,Open,,2014-10-08 14:11:49,
RAMPART-419,12721645,RAMPART,Bug,false,Open,,2014-06-17 09:42:18,
RAMPART-418,12732461,RAMPART,Bug,false,Open,,2014-08-07 04:42:13,
RAMPART-417,12728231,RAMPART,New Feature,false,Resolved,Fixed,2014-07-18 16:17:01,2017-01-29 00:06:51
RAMPART-416,12727317,RAMPART,Improvement,false,Resolved,Fixed,2014-07-15 11:13:28,2014-07-20 15:57:11
RAMPART-415,12726762,RAMPART,Improvement,false,Resolved,Fixed,2014-07-11 09:25:52,2014-07-31 20:05:25
RAMPART-414,12717534,RAMPART,Bug,false,Open,,2014-05-30 14:15:17,
RAMPART-413,12706037,RAMPART,Bug,false,Open,,2014-04-01 20:29:01,
RAMPART-412,12698363,RAMPART,Question,false,Open,,2014-03-03 07:11:38,
RAMPART-411,12697110,RAMPART,Bug,false,Open,,2014-02-25 12:24:56,
RAMPART-410,12694240,RAMPART,Bug,false,Open,,2014-02-10 11:02:37,
RAMPART-409,12684865,RAMPART,Bug,false,Resolved,Fixed,2013-12-15 23:42:24,2014-02-09 18:08:13
RAMPART-408,12672642,RAMPART,Bug,false,Resolved,Cannot Reproduce,2013-10-07 16:31:11,2015-12-27 09:44:31
RAMPART-406,12668278,RAMPART,Improvement,false,Open,,2013-09-12 15:07:51,
RAMPART-405,12666548,RAMPART,Bug,false,Resolved,Fixed,2013-09-02 07:04:19,2015-12-20 20:15:20
RAMPART-404,12659505,RAMPART,Improvement,false,Resolved,Fixed,2013-07-24 05:38:35,2017-01-29 12:34:58
RAMPART-403,12658192,RAMPART,Bug,false,Open,,2013-07-17 06:00:53,
RAMPART-402,12638695,RAMPART,Bug,false,Open,,2013-03-24 03:24:44,
RAMPART-401,12637481,RAMPART,Improvement,false,Open,,2013-03-18 04:44:18,
RAMPART-400,12635282,RAMPART,Bug,false,Resolved,Fixed,2013-03-05 05:57:58,2013-03-13 18:25:36
RAMPART-399,12626235,RAMPART,Improvement,false,Resolved,Fixed,2013-01-06 10:37:32,2013-09-02 13:46:30
RAMPART-398,12617596,RAMPART,Bug,false,Resolved,Duplicate,2012-11-26 12:23:03,2015-12-27 09:18:21
RAMPART-397,12614674,RAMPART,Bug,false,Open,,2012-11-04 00:40:17,
RAMPART-396,12613682,RAMPART,Bug,false,Open,,2012-10-26 16:50:33,
RAMPART-395,12612655,RAMPART,Question,false,Resolved,Fixed,2012-10-19 11:24:44,2012-10-30 14:50:41
RAMPART-394,12611340,RAMPART,Bug,false,Open,,2012-10-11 12:48:13,
RAMPART-393,12609593,RAMPART,Bug,false,Resolved,Fixed,2012-09-28 20:46:11,2012-09-30 19:03:28
RAMPART-392,12608778,RAMPART,Bug,false,Resolved,Fixed,2012-09-23 11:40:11,2012-11-14 13:08:57
RAMPART-391,12608396,RAMPART,Improvement,false,Open,,2012-09-20 08:14:30,
RAMPART-390,12608238,RAMPART,Bug,false,Resolved,Fixed,2012-09-19 13:26:44,2017-02-06 11:43:01
RAMPART-389,12608044,RAMPART,Bug,false,Open,,2012-09-18 11:11:25,
RAMPART-388,12608030,RAMPART,Bug,false,Open,,2012-09-18 08:32:34,
RAMPART-387,12606738,RAMPART,Bug,false,Resolved,Fixed,2012-09-08 23:36:13,2015-12-27 09:09:38
RAMPART-386,12602134,RAMPART,Improvement,false,Open,,2012-08-08 07:56:15,
RAMPART-385,12601358,RAMPART,Question,false,Open,,2012-08-03 12:13:24,
RAMPART-384,12599434,RAMPART,Bug,false,Resolved,Fixed,2012-07-19 09:49:48,2013-01-25 02:23:28
RAMPART-383,12599247,RAMPART,Bug,false,Closed,Invalid,2012-07-18 10:39:03,2012-07-19 07:55:27
RAMPART-382,12598536,RAMPART,Bug,false,Resolved,Fixed,2012-07-12 11:45:24,2017-01-30 09:15:51
RAMPART-381,12597807,RAMPART,Bug,false,Resolved,Fixed,2012-07-06 17:15:39,2015-12-27 08:55:55
RAMPART-380,12597702,RAMPART,Bug,false,Open,,2012-07-06 07:13:29,
RAMPART-379,12596240,RAMPART,Bug,false,Resolved,Fixed,2012-06-28 11:10:48,2015-12-27 09:26:49
RAMPART-378,12596239,RAMPART,Bug,false,Resolved,Fixed,2012-06-28 11:09:46,2015-12-27 09:26:22
RAMPART-377,12595781,RAMPART,Bug,false,Resolved,Fixed,2012-06-25 12:16:06,2012-06-25 20:00:05
RAMPART-376,12595778,RAMPART,Bug,false,Resolved,Fixed,2012-06-25 12:05:29,2012-06-25 19:53:18
RAMPART-375,12560759,RAMPART,Improvement,false,Resolved,Fixed,2012-06-15 12:01:14,2012-06-28 11:03:57
RAMPART-374,12560624,RAMPART,Bug,false,In Progress,,2012-06-14 10:44:32,
RAMPART-373,12559521,RAMPART,Bug,false,Resolved,Not A Problem,2012-06-06 12:08:25,2012-07-02 07:54:10
RAMPART-372,12556261,RAMPART,Bug,false,Resolved,Not A Problem,2012-05-17 17:48:22,2012-05-17 22:18:47
RAMPART-371,12556074,RAMPART,Bug,false,Open,,2012-05-16 16:42:30,
RAMPART-370,12550388,RAMPART,Bug,false,Open,,2012-04-10 15:17:37,
RAMPART-369,12553715,RAMPART,Improvement,false,Open,,2012-05-03 07:13:17,
RAMPART-368,12553357,RAMPART,Improvement,false,Open,,2012-04-30 12:39:52,
RAMPART-367,12553304,RAMPART,Improvement,false,Resolved,Fixed,2012-04-30 05:19:25,2015-12-11 23:08:16
RAMPART-366,12552718,RAMPART,Bug,false,Open,,2012-04-25 20:09:53,
RAMPART-365,12551663,RAMPART,Bug,false,Resolved,Duplicate,2012-04-19 19:11:22,2015-12-27 09:19:06
RAMPART-364,12551591,RAMPART,Bug,false,Resolved,Cannot Reproduce,2012-04-19 09:03:16,2012-04-19 11:07:24
RAMPART-363,12551578,RAMPART,Bug,false,Resolved,Fixed,2012-04-19 06:10:16,2012-04-19 09:06:23
RAMPART-362,12549790,RAMPART,Bug,false,Open,,2012-04-05 20:37:47,
RAMPART-361,12549503,RAMPART,Bug,false,Open,,2012-04-04 14:01:45,
RAMPART-360,12546415,RAMPART,Improvement,false,Open,,2012-03-14 16:05:59,
RAMPART-359,12544753,RAMPART,Bug,false,Open,,2012-03-01 09:30:04,
