Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
ARIA-440,13159605,ARIA,Bug,false,Open,,2018-05-16 05:21:25,
ARIA-439,13146172,ARIA,Story,false,Open,,2018-03-19 09:46:20,
ARIA-438,13138913,ARIA,Story,false,Open,,2018-02-15 21:43:43,
ARIA-437,13129472,ARIA,Bug,false,Open,,2018-01-09 09:20:49,
ARIA-436,13128852,ARIA,Story,false,Open,,2018-01-05 16:50:10,
ARIA-435,13128784,ARIA,Bug,false,Open,,2018-01-05 11:57:29,
ARIA-434,13128422,ARIA,Bug,false,Open,,2018-01-04 07:05:37,
ARIA-433,13123415,ARIA,Story,false,Open,,2017-12-07 09:50:24,
ARIA-432,13123179,ARIA,Bug,false,Open,,2017-12-06 12:21:29,
ARIA-431,13123135,ARIA,Story,false,Resolved,Fixed,2017-12-06 09:38:45,2017-12-11 16:21:41
ARIA-430,13123134,ARIA,Story,false,Resolved,Fixed,2017-12-06 09:34:17,2018-01-25 19:07:55
ARIA-429,13123131,ARIA,Story,false,Open,,2017-12-06 09:19:29,
ARIA-428,13122920,ARIA,Bug,false,Resolved,Fixed,2017-12-05 16:25:41,2017-12-06 09:58:16
ARIA-427,13122919,ARIA,Bug,false,Resolved,Fixed,2017-12-05 16:22:00,2017-12-06 09:58:58
ARIA-426,13122906,ARIA,Story,false,Open,,2017-12-05 15:38:54,
ARIA-425,13122827,ARIA,Bug,false,Resolved,Fixed,2017-12-05 10:27:14,2017-12-06 10:25:44
ARIA-424,13122813,ARIA,Story,false,Open,,2017-12-05 09:38:54,
ARIA-423,13122619,ARIA,Story,false,In Progress,,2017-12-04 16:32:37,
ARIA-422,13122581,ARIA,Story,false,Resolved,Fixed,2017-12-04 13:53:55,2017-12-06 10:25:37
ARIA-421,13122516,ARIA,Story,false,Open,,2017-12-04 09:09:08,
ARIA-420,13122511,ARIA,Task,false,Resolved,Fixed,2017-12-04 07:55:32,2017-12-05 16:09:07
ARIA-419,13122442,ARIA,Story,false,Resolved,Fixed,2017-12-03 16:15:21,2017-12-11 16:20:29
ARIA-418,13122432,ARIA,Story,false,Open,,2017-12-03 14:34:21,
ARIA-417,13122424,ARIA,Story,false,Resolved,Fixed,2017-12-03 11:45:57,2017-12-06 10:25:56
ARIA-416,13122423,ARIA,Bug,false,Resolved,Fixed,2017-12-03 11:42:18,2017-12-06 10:25:50
ARIA-415,13122421,ARIA,Story,false,Resolved,Fixed,2017-12-03 10:37:14,2017-12-06 10:12:41
ARIA-414,13121659,ARIA,Story,false,Resolved,Fixed,2017-11-29 14:17:27,2017-12-06 10:26:02
ARIA-413,13121368,ARIA,Story,false,Open,,2017-11-28 16:48:53,
ARIA-412,13121366,ARIA,Story,false,Open,,2017-11-28 16:46:57,
ARIA-411,13121123,ARIA,Story,false,Open,,2017-11-27 23:41:25,
