Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
DL-213,13215909,DL,Bug,false,Open,,2019-02-15 08:19:07,
DL-212,13208214,DL,Bug,false,Open,,2019-01-08 06:02:55,
DL-211,13183564,DL,Task,false,Open,,2018-09-07 06:45:05,
DL-207,13091246,DL,Task,false,Resolved,Fixed,2017-07-31 17:08:23,2017-09-07 07:02:12
DL-206,13078140,DL,Bug,false,Resolved,Fixed,2017-06-07 21:58:10,2017-08-24 05:26:42
DL-205,13075764,DL,Task,false,Resolved,Fixed,2017-05-30 08:30:45,2017-06-12 15:46:22
DL-204,13075763,DL,Improvement,false,Resolved,Fixed,2017-05-30 08:28:20,2017-06-12 21:12:41
DL-203,13067176,DL,Task,false,Open,,2017-04-26 21:08:29,
DL-202,13064853,DL,New Feature,false,Open,,2017-04-18 19:40:23,
DL-201,13064850,DL,New Feature,false,Open,,2017-04-18 19:38:00,
DL-200,13064848,DL,New Feature,false,Open,,2017-04-18 19:30:59,
DL-199,13064841,DL,Task,false,Resolved,Fixed,2017-04-18 19:05:57,2017-06-12 19:55:52
DL-198,13063092,DL,Task,false,Resolved,Fixed,2017-04-11 06:54:34,2017-04-13 03:58:14
DL-197,13063001,DL,Bug,false,Resolved,Fixed,2017-04-10 20:42:26,2017-04-13 03:53:21
DL-196,13063000,DL,Bug,false,Resolved,Fixed,2017-04-10 20:41:39,2017-04-13 03:54:31
DL-195,13060090,DL,Bug,false,Resolved,Fixed,2017-03-29 16:45:26,2017-04-03 16:55:48
DL-194,13058443,DL,Improvement,false,Open,,2017-03-23 02:42:36,
DL-193,13049145,DL,Improvement,false,Resolved,Fixed,2017-03-08 04:00:52,2017-03-22 06:21:37
DL-192,13039073,DL,Task,false,Resolved,Fixed,2017-01-31 01:58:39,2017-02-08 07:16:59
DL-191,13039072,DL,Task,false,Resolved,Fixed,2017-01-31 01:58:04,2017-03-23 03:28:09
