Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
MRAR-87,13406770,MRAR,Task,false,In Progress,,2021-10-15 11:02:48,
MRAR-86,13303917,MRAR,New Feature,false,Closed,Fixed,2020-05-10 09:14:32,2020-05-10 14:20:55
MRAR-85,13296923,MRAR,Improvement,false,Closed,Fixed,2020-04-07 21:18:45,2020-05-10 09:12:10
MRAR-84,13223494,MRAR,Dependency upgrade,false,Closed,Done,2019-03-23 12:13:29,2019-05-12 14:20:32
MRAR-83,13223491,MRAR,Dependency upgrade,false,Closed,Done,2019-03-23 11:22:17,2019-03-23 12:06:39
MRAR-82,13222151,MRAR,Dependency upgrade,false,Closed,Done,2019-03-17 14:36:26,2019-03-23 11:21:40
MRAR-81,13204240,MRAR,Bug,false,Closed,Not A Problem,2018-12-13 13:58:01,2018-12-14 16:29:13
MRAR-80,13179827,MRAR,Dependency upgrade,false,Closed,Done,2018-08-19 17:14:19,2018-08-19 17:49:24
MRAR-79,13173921,MRAR,Dependency upgrade,false,Closed,Done,2018-07-23 21:09:37,2018-07-28 21:31:24
MRAR-78,13170653,MRAR,Bug,false,Closed,Done,2018-07-07 17:31:20,2018-07-07 19:57:39
MRAR-77,13170559,MRAR,Improvement,false,Closed,Done,2018-07-06 19:23:58,2018-07-07 20:31:49
MRAR-76,13163671,MRAR,Dependency upgrade,false,Closed,Done,2018-06-03 13:27:12,2018-06-03 13:59:08
MRAR-75,13158957,MRAR,Dependency upgrade,false,Closed,Duplicate,2018-05-13 17:52:20,2018-06-17 13:43:07
MRAR-74,13158956,MRAR,Dependency upgrade,false,Closed,Done,2018-05-13 17:51:07,2018-06-03 13:26:28
MRAR-73,13149159,MRAR,Bug,false,Closed,Fixed,2018-03-30 12:59:08,2018-03-30 13:28:35
MRAR-72,13148971,MRAR,Task,false,Closed,Fixed,2018-03-29 18:12:39,2018-03-30 12:28:08
MRAR-71,13138304,MRAR,Dependency upgrade,false,Closed,Fixed,2018-02-13 19:15:38,2018-02-23 18:08:39
MRAR-70,13131321,MRAR,Dependency upgrade,false,Closed,Fixed,2018-01-16 19:14:16,2018-02-23 07:16:13
MRAR-69,13094332,MRAR,Dependency upgrade,false,Closed,Fixed,2017-08-13 13:59:50,2017-08-13 14:00:43
MRAR-68,13094331,MRAR,Dependency upgrade,false,Closed,Fixed,2017-08-13 13:57:44,2017-08-13 13:58:51
MRAR-67,13064264,MRAR,Improvement,false,Closed,Fixed,2017-04-16 09:47:32,2017-04-16 09:48:42
MRAR-66,13020321,MRAR,Dependency upgrade,false,Closed,Fixed,2016-11-12 23:16:19,2016-11-12 23:16:33
MRAR-65,12980552,MRAR,Dependency upgrade,false,Closed,Fixed,2016-06-18 14:07:34,2016-06-18 14:08:00
MRAR-64,12980501,MRAR,Dependency upgrade,false,Closed,Fixed,2016-06-18 12:41:34,2016-06-18 12:42:12
MRAR-63,12976971,MRAR,Dependency upgrade,false,Closed,Fixed,2016-06-08 19:03:07,2016-06-08 19:04:09
MRAR-62,12975726,MRAR,Dependency upgrade,false,Closed,Fixed,2016-06-04 09:42:57,2016-06-04 09:43:39
MRAR-61,12975725,MRAR,Dependency upgrade,false,Closed,Fixed,2016-06-04 09:41:26,2016-06-04 09:42:14
MRAR-59,12973810,MRAR,Dependency upgrade,false,Closed,Fixed,2016-05-29 15:35:44,2016-05-29 15:36:16
MRAR-58,12973660,MRAR,Dependency upgrade,false,Closed,Fixed,2016-05-28 10:28:41,2016-05-28 10:29:29
MRAR-57,12964070,MRAR,Dependency upgrade,false,Closed,Fixed,2016-04-30 12:01:43,2016-05-04 18:47:22
MRAR-56,12962188,MRAR,Improvement,false,Closed,Done,2016-04-25 09:14:35,2018-07-07 20:32:42
MRAR-55,12962081,MRAR,Improvement,false,Closed,Fixed,2016-04-24 10:43:31,2016-04-30 11:59:21
MRAR-54,12960153,MRAR,Dependency upgrade,false,Closed,Fixed,2016-04-19 21:54:27,2016-04-19 21:55:26
MRAR-53,12960150,MRAR,Dependency upgrade,false,Closed,Fixed,2016-04-19 21:52:48,2016-04-19 21:53:57
