Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
AGE2-619,13420693,AGE2,Task,false,To Do,,2022-01-05 00:55:48,
AGE2-579,13417112,AGE2,Improvement,false,Done,Done,2021-12-13 17:45:05,2021-12-28 01:43:28
AGE2-578,13417104,AGE2,Improvement,false,To Do,,2021-12-13 17:21:53,
AGE2-550,13412796,AGE2,Task,false,Done,Done,2021-11-19 15:32:18,2021-12-29 17:06:55
AGE2-544,13411086,AGE2,Bug,false,Done,Done,2021-11-10 15:03:16,2021-12-29 18:24:28
AGE2-529,13409539,AGE2,Task,false,To Do,,2021-11-01 20:32:30,
AGE2-528,13409538,AGE2,Task,false,To Do,,2021-11-01 20:32:01,
AGE2-527,13409537,AGE2,Task,false,To Do,,2021-11-01 20:29:32,
AGE2-526,13409536,AGE2,New Feature,false,To Do,,2021-11-01 20:29:14,
AGE2-525,13409515,AGE2,New Feature,false,To Do,,2021-11-01 18:54:08,
AGE2-524,13409514,AGE2,New Feature,false,To Do,,2021-11-01 18:53:50,
AGE2-522,13409508,AGE2,Task,false,To Do,,2021-11-01 18:35:38,
AGE2-521,13409507,AGE2,New Feature,false,To Do,,2021-11-01 18:32:18,
AGE2-520,13409506,AGE2,New Feature,false,To Do,,2021-11-01 18:30:17,
AGE2-519,13409504,AGE2,Task,false,Done,Done,2021-11-01 18:25:32,2021-12-28 01:52:20
AGE2-518,13409503,AGE2,Task,false,To Do,,2021-11-01 18:24:29,
AGE2-517,13409502,AGE2,Task,false,Done,Done,2021-11-01 18:23:48,2021-12-28 01:47:32
AGE2-516,13409501,AGE2,New Feature,false,To Do,,2021-11-01 18:19:18,
AGE2-515,13409500,AGE2,New Feature,false,To Do,,2021-11-01 18:18:43,
AGE2-513,13409495,AGE2,Task,false,To Do,,2021-11-01 17:53:01,
AGE2-512,13409494,AGE2,New Feature,false,To Do,,2021-11-01 17:50:01,
AGE2-511,13409492,AGE2,Task,false,To Do,,2021-11-01 17:44:57,
AGE2-510,13409491,AGE2,New Feature,false,To Do,,2021-11-01 17:44:29,
AGE2-509,13409488,AGE2,Task,false,To Do,,2021-11-01 17:42:35,
AGE2-508,13409487,AGE2,New Feature,false,To Do,,2021-11-01 17:31:47,
AGE2-507,13409486,AGE2,Bug,false,To Do,,2021-11-01 17:25:15,
AGE2-506,13409485,AGE2,Task,false,To Do,,2021-11-01 17:07:40,
AGE2-505,13409482,AGE2,Task,false,To Do,,2021-11-01 17:06:17,
AGE2-504,13409481,AGE2,Task,false,In Progress,,2021-11-01 17:01:15,
AGE2-503,13409478,AGE2,New Feature,false,To Do,,2021-11-01 16:44:33,
AGE2-481,13406451,AGE2,New Feature,false,To Do,,2021-10-13 22:54:48,
