Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
JSPF-108,13408644,JSPF,Improvement,false,Open,,2021-10-27 09:08:09,
JSPF-107,13402114,JSPF,Task,false,Open,,2021-09-20 07:06:20,
JSPF-106,13380912,JSPF,New Feature,false,Closed,Fixed,2021-05-28 06:27:38,2021-09-06 07:03:31
JSPF-105,13258220,JSPF,Improvement,false,Closed,Fixed,2019-09-23 04:28:46,2019-09-30 07:45:23
JSPF-104,13258213,JSPF,Improvement,false,Closed,Fixed,2019-09-23 04:04:50,2019-09-30 05:05:39
JSPF-103,13255557,JSPF,Improvement,false,Closed,Fixed,2019-09-09 07:11:57,2021-09-06 07:04:20
JSPF-102,13009217,JSPF,Task,false,Closed,Fixed,2016-10-03 11:49:41,2018-03-16 07:22:25
JSPF-101,13008276,JSPF,Bug,false,Open,,2016-09-28 16:15:19,
JSPF-100,12997543,JSPF,Bug,false,Open,,2016-08-16 10:07:46,
JSPF-99,12997538,JSPF,Bug,false,Closed,Fixed,2016-08-16 10:00:29,2016-10-21 14:46:38
JSPF-98,12825878,JSPF,Improvement,false,Resolved,Fixed,2015-04-29 09:45:45,2015-05-15 06:32:51
JSPF-97,12732799,JSPF,Improvement,false,Open,,2014-08-08 09:48:13,
JSPF-96,12532893,JSPF,Task,false,Open,,2011-11-28 11:23:43,
JSPF-95,12532613,JSPF,Bug,false,Resolved,Fixed,2011-11-24 13:33:50,2011-11-24 13:59:08
JSPF-94,12531638,JSPF,New Feature,false,Resolved,Fixed,2011-11-16 15:45:45,2011-11-16 15:54:31
JSPF-93,12522732,JSPF,Bug,false,Resolved,Fixed,2011-09-12 13:19:31,2011-09-12 13:34:41
JSPF-92,12522719,JSPF,Improvement,false,Open,,2011-09-12 10:58:07,
JSPF-91,12513331,JSPF,Task,false,Open,,2011-07-09 12:57:12,
JSPF-90,12512498,JSPF,Improvement,false,Resolved,Fixed,2011-07-01 19:36:03,2011-07-01 19:53:51
JSPF-89,12512340,JSPF,Improvement,false,Resolved,Fixed,2011-06-30 15:49:39,2011-07-04 06:10:15
JSPF-88,12467484,JSPF,Task,false,Open,,2010-06-21 13:20:31,
JSPF-87,12444931,JSPF,Task,false,Resolved,Fixed,2010-01-07 15:59:02,2010-01-07 16:39:48
JSPF-86,12444923,JSPF,Task,false,Resolved,Fixed,2010-01-07 14:56:26,2010-06-08 20:05:33
JSPF-85,12439651,JSPF,Improvement,false,Resolved,Fixed,2009-11-02 08:41:58,2010-01-07 16:40:19
JSPF-84,12436254,JSPF,Bug,false,Resolved,Fixed,2009-09-21 21:48:27,2010-01-07 16:41:13
JSPF-83,12434101,JSPF,Improvement,false,Open,,2009-08-26 20:57:46,
JSPF-82,12432432,JSPF,Improvement,false,Resolved,Fixed,2009-08-06 18:27:39,2009-08-14 07:05:43
JSPF-81,12432407,JSPF,Task,false,Resolved,Fixed,2009-08-06 15:13:14,2009-08-14 07:07:29
JSPF-80,12432406,JSPF,Improvement,false,Resolved,Fixed,2009-08-06 15:03:26,2009-08-06 15:04:43
JSPF-79,12432404,JSPF,Task,false,Resolved,Fixed,2009-08-06 14:51:15,2009-08-14 07:06:09
JSPF-78,12432403,JSPF,Task,false,Resolved,Fixed,2009-08-06 14:46:36,2010-06-08 20:19:58
JSPF-77,12427303,JSPF,Bug,false,Open,,2009-06-07 18:14:59,
JSPF-76,12427032,JSPF,Improvement,false,Closed,Fixed,2009-06-03 14:18:14,2009-06-03 14:25:31
JSPF-75,12427025,JSPF,Improvement,false,Closed,Fixed,2009-06-03 12:58:48,2009-06-03 14:17:28
JSPF-74,12426849,JSPF,Improvement,false,Closed,Fixed,2009-06-01 20:22:39,2009-06-03 09:59:19
JSPF-73,12426659,JSPF,Task,false,Resolved,Fixed,2009-05-29 10:16:44,2009-05-30 20:00:37
JSPF-72,12426647,JSPF,Bug,false,Resolved,Fixed,2009-05-29 06:14:24,2009-05-31 14:59:38
JSPF-71,12422762,JSPF,Bug,false,Resolved,Fixed,2009-04-14 08:49:35,2009-05-30 17:04:27
JSPF-70,12403087,JSPF,New Feature,false,Open,,2008-08-26 16:13:41,
JSPF-69,12402779,JSPF,Task,false,Open,,2008-08-21 10:21:40,
JSPF-68,12402778,JSPF,Task,false,Resolved,Fixed,2008-08-21 10:16:10,2008-09-15 21:38:24
