Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
MTOMCAT-327,13402629,MTOMCAT,Bug,false,Resolved,Invalid,2021-09-22 07:24:06,2021-09-22 14:27:40
MTOMCAT-323,13357301,MTOMCAT,Improvement,false,Resolved,Invalid,2021-02-06 18:58:36,2021-02-06 19:49:47
MTOMCAT-322,13351835,MTOMCAT,Question,false,Resolved,Not A Problem,2021-01-12 19:16:38,2021-01-13 08:01:03
MTOMCAT-321,13342996,MTOMCAT,Bug,false,Resolved,Invalid,2020-11-27 13:15:59,2020-11-27 19:32:50
MTOMCAT-320,13302730,MTOMCAT,Request,false,Closed,Not A Problem,2020-05-04 19:07:19,2020-08-24 18:30:44
MTOMCAT-319,13288539,MTOMCAT,Bug,false,Resolved,Fixed,2020-03-01 13:24:41,2020-08-24 18:32:42
MTOMCAT-318,13245440,MTOMCAT,Bug,false,Closed,Incomplete,2019-07-17 10:35:19,2020-08-24 18:34:12
MTOMCAT-317,13239284,MTOMCAT,Bug,false,Open,,2019-06-13 13:32:34,
MTOMCAT-316,13183576,MTOMCAT,Bug,false,Open,,2018-09-07 07:34:50,
MTOMCAT-315,13169780,MTOMCAT,Bug,false,Open,,2018-07-03 11:35:31,
MTOMCAT-314,13163119,MTOMCAT,Question,false,Closed,Invalid,2018-05-31 11:20:56,2020-08-24 18:35:07
MTOMCAT-312,13105797,MTOMCAT,Bug,false,Open,,2017-09-28 16:38:59,
MTOMCAT-311,13091966,MTOMCAT,Dependency upgrade,false,Open,,2017-08-02 18:32:21,
MTOMCAT-310,13064642,MTOMCAT,Bug,false,Open,,2017-04-18 09:28:32,
MTOMCAT-309,13043340,MTOMCAT,Bug,false,Open,,2017-02-15 18:57:30,
MTOMCAT-308,13022872,MTOMCAT,Bug,false,Open,,2016-11-23 14:47:33,
MTOMCAT-307,12981882,MTOMCAT,Bug,false,Open,,2016-06-22 13:26:29,
MTOMCAT-306,12956020,MTOMCAT,Bug,false,Closed,Fixed,2016-04-05 02:43:02,2016-04-05 02:46:27
MTOMCAT-305,12945300,MTOMCAT,Bug,false,Open,,2016-02-28 20:55:55,
MTOMCAT-304,12945037,MTOMCAT,Improvement,false,Open,,2016-02-26 20:23:53,
MTOMCAT-303,12924000,MTOMCAT,Bug,false,Open,,2015-12-23 13:40:24,
MTOMCAT-302,12923792,MTOMCAT,Dependency upgrade,false,Resolved,Fixed,2015-12-22 16:46:41,2016-02-17 04:24:00
MTOMCAT-300,12857894,MTOMCAT,Bug,false,Open,,2015-08-21 16:47:03,
MTOMCAT-299,12831738,MTOMCAT,Improvement,false,Open,,2015-05-21 13:55:04,
MTOMCAT-298,12829180,MTOMCAT,Bug,false,Open,,2015-05-12 12:38:10,
