Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
SCB-2366,13420549,SCB,Bug,false,Open,,2022-01-04 09:34:49,
SCB-2365,13418962,SCB,Improvement,false,Open,,2021-12-22 08:26:15,
SCB-2364,13418955,SCB,Bug,false,Open,,2021-12-22 07:47:22,
SCB-2363,13416248,SCB,Improvement,false,Open,,2021-12-09 09:41:46,
SCB-2362,13414071,SCB,Improvement,false,Open,,2021-11-27 03:54:47,
SCB-2361,13414069,SCB,New Feature,false,Open,,2021-11-27 01:52:30,
SCB-2360,13413307,SCB,Improvement,false,Resolved,Fixed,2021-11-23 06:31:22,2021-11-25 01:24:14
SCB-2359,13413190,SCB,Improvement,false,Open,,2021-11-22 14:17:35,
SCB-2358,13413069,SCB,Task,false,Open,,2021-11-22 04:16:06,
SCB-2357,13411736,SCB,Bug,false,Resolved,Fixed,2021-11-15 08:43:13,2021-11-16 07:30:46
SCB-2356,13410757,SCB,Improvement,false,Resolved,Fixed,2021-11-09 06:35:17,2021-11-23 13:35:14
SCB-2355,13409818,SCB,Improvement,false,Open,,2021-11-03 09:31:04,
SCB-2354,13409788,SCB,New Feature,false,Open,,2021-11-03 07:33:22,
SCB-2352,13408614,SCB,Improvement,false,Closed,Invalid,2021-10-27 07:12:46,2021-11-01 06:48:28
SCB-2351,13408594,SCB,Bug,false,Open,,2021-10-27 06:19:13,
SCB-2350,13408370,SCB,Bug,false,Resolved,Fixed,2021-10-26 08:09:03,2021-11-01 06:47:58
SCB-2349,13407275,SCB,Improvement,false,Resolved,Fixed,2021-10-19 11:56:41,2021-11-01 06:45:59
SCB-2348,13407187,SCB,Bug,false,Closed,Won't Fix,2021-10-19 01:40:42,2021-11-01 06:50:19
SCB-2347,13406720,SCB,Improvement,false,Resolved,Fixed,2021-10-15 08:01:42,2021-11-25 02:43:59
SCB-2346,13406052,SCB,Bug,false,Resolved,Fixed,2021-10-12 03:42:29,2021-11-01 06:46:13
SCB-2345,13403494,SCB,Improvement,false,In Progress,,2021-09-27 10:32:32,
SCB-2344,13403406,SCB,Improvement,false,Resolved,Fixed,2021-09-27 02:09:20,2021-11-16 07:34:36
SCB-2343,13403111,SCB,Bug,false,Resolved,Fixed,2021-09-24 10:33:24,2021-11-01 06:46:49
SCB-2342,13402842,SCB,New Feature,false,Open,,2021-09-23 02:34:32,
SCB-2341,13402840,SCB,New Feature,false,Open,,2021-09-23 02:26:42,
SCB-2340,13401941,SCB,New Feature,false,Open,,2021-09-18 01:46:29,
SCB-2339,13401940,SCB,Improvement,false,Resolved,Fixed,2021-09-18 01:39:30,2021-09-18 06:50:21
SCB-2338,13401822,SCB,Bug,false,Resolved,Fixed,2021-09-17 09:13:33,2021-09-18 02:46:37
SCB-2337,13401182,SCB,Bug,false,Resolved,Fixed,2021-09-15 01:25:33,2021-09-18 08:20:17
SCB-2336,13400821,SCB,Bug,false,Resolved,Fixed,2021-09-13 15:42:16,2021-09-17 09:32:27
