Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
OODT-1040,13405772,OODT,Bug,false,Open,,2021-10-09 14:08:30,
OODT-1039,13405771,OODT,Bug,false,Open,,2021-10-09 14:05:48,
OODT-1038,13405119,OODT,Improvement,false,Open,,2021-10-06 05:33:07,
OODT-1037,13396513,OODT,Bug,false,Open,,2021-08-22 03:32:35,
OODT-1036,13365751,OODT,Bug,false,Closed,Fixed,2021-03-17 08:27:09,2021-08-22 09:46:11
OODT-1035,13365690,OODT,Improvement,false,Open,,2021-03-17 03:31:18,
OODT-1031,13260775,OODT,Task,false,Resolved,Fixed,2019-10-06 16:56:39,2020-02-04 08:06:43
OODT-1030,13260311,OODT,Bug,false,Open,,2019-10-03 14:03:00,
OODT-1029,13259595,OODT,Bug,false,Resolved,Fixed,2019-09-30 07:31:38,2019-09-30 07:46:35
OODT-1027,13252849,OODT,Bug,false,Resolved,Fixed,2019-08-25 07:18:16,2019-10-24 17:28:53
OODT-1024,13252110,OODT,Improvement,false,Open,,2019-08-21 11:39:06,
OODT-1023,13252101,OODT,Improvement,false,Open,,2019-08-21 10:27:32,
OODT-1022,13252083,OODT,Improvement,false,Closed,Done,2019-08-21 09:29:09,2019-08-25 07:02:50
OODT-1021,13252043,OODT,Improvement,false,Open,,2019-08-21 08:09:54,
OODT-1020,13251922,OODT,Bug,false,Resolved,Fixed,2019-08-20 20:34:41,2019-08-24 14:28:46
OODT-1019,13250594,OODT,Bug,false,Resolved,Fixed,2019-08-13 16:27:02,2019-08-25 07:51:44
OODT-1018,13250528,OODT,Improvement,false,Resolved,Fixed,2019-08-13 12:02:14,2019-08-24 14:37:11
OODT-1017,13250524,OODT,Bug,false,Resolved,Fixed,2019-08-13 11:51:32,2019-08-25 07:52:09
OODT-1014,13242642,OODT,Question,false,Open,,2019-07-02 03:09:04,
OODT-1013,13242641,OODT,Bug,false,Resolved,Done,2019-07-02 03:02:49,2019-07-20 15:25:40
OODT-1010,13234061,OODT,Improvement,false,Open,,2019-05-17 21:09:12,
