 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,149,105,111,115,135,18,3
01:00 - 02:00,124,98,118,89,108,6,1
02:00 - 03:00,106,80,101,66,92,3,1
03:00 - 04:00,170,96,68,70,162,0,0
04:00 - 05:00,156,213,115,80,143,0,0
05:00 - 06:00,90,149,96,108,138,1,1
06:00 - 07:00,112,159,86,84,86,4,2
07:00 - 08:00,70,113,92,103,59,22,2
08:00 - 09:00,63,484,102,139,59,4,9
09:00 - 10:00,90,106,83,97,94,4,0
10:00 - 11:00,62,108,69,96,131,0,5
11:00 - 12:00,83,98,94,108,81,4,2
12:00 - 13:00,54,104,101,84,111,7,4
13:00 - 14:00,90,217,113,130,147,5,4
14:00 - 15:00,100,1190,75,62,112,1,1
15:00 - 16:00,78,355,46,79,120,4,3
16:00 - 17:00,44,463,52,79,47,7,1
17:00 - 18:00,14,18,23,62,33,9,5
18:00 - 19:00,27,18,36,22,10,4,3
19:00 - 20:00,21,22,31,30,11,2,7
20:00 - 21:00,31,31,15,22,8,2,0
21:00 - 22:00,72,19,35,34,24,4,5
22:00 - 23:00,58,62,52,54,16,5,118
23:00 - 00:00,88,95,76,112,8,16,102
