 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,13,13,10,12,8,6
01:00 - 02:00,28,15,7,24,17,9,9
02:00 - 03:00,16,14,9,18,17,7,3
03:00 - 04:00,19,23,25,26,16,3,10
04:00 - 05:00,28,23,25,17,26,4,7
05:00 - 06:00,20,32,39,26,18,9,3
06:00 - 07:00,26,26,88,19,29,5,6
07:00 - 08:00,36,41,51,26,28,13,9
08:00 - 09:00,58,64,41,39,37,22,8
09:00 - 10:00,24,39,41,33,72,10,12
10:00 - 11:00,44,48,43,35,50,7,3
11:00 - 12:00,46,50,41,52,31,21,11
12:00 - 13:00,39,40,48,40,35,19,17
13:00 - 14:00,46,33,42,34,35,8,14
14:00 - 15:00,43,37,48,22,23,11,14
15:00 - 16:00,30,47,34,29,33,6,22
16:00 - 17:00,46,23,33,20,25,10,17
17:00 - 18:00,61,33,41,24,24,9,23
18:00 - 19:00,54,44,37,27,19,13,13
19:00 - 20:00,33,48,24,32,16,18,13
20:00 - 21:00,9,25,16,17,19,5,15
21:00 - 22:00,19,20,17,19,23,8,12
22:00 - 23:00,26,12,23,14,12,7,19
23:00 - 00:00,23,23,9,11,9,9,15
