Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
MDBF-225,96268,MDBF,Task,false,Done,,2021-01-25 23:18:41,
MDBF-224,96267,MDBF,Task,false,Done,,2021-01-25 23:10:25,
MDBF-223,96086,MDBF,Bug,false,To Do,,2021-01-20 03:02:50,
MDBF-222,96055,MDBF,Task,false,To Do,,2021-01-19 15:04:26,
MDBF-221,96032,MDBF,Task,false,Done,,2021-01-18 19:42:44,
MDBF-220,96031,MDBF,Task,false,Done,,2021-01-18 19:36:43,
MDBF-219,73269,MDBF,Task,false,To Do,,2019-03-14 10:49:20,
MDBF-218,95844,MDBF,Task,false,Done,,2021-01-11 23:50:14,
MDBF-217,95843,MDBF,Task,false,Done,,2021-01-11 23:44:55,
MDBF-216,95842,MDBF,Task,false,Done,,2021-01-11 23:39:31,
MDBF-215,95841,MDBF,Task,false,Done,,2021-01-11 23:35:53,
MDBF-214,95840,MDBF,Task,false,Done,,2021-01-11 23:32:00,
MDBF-213,95839,MDBF,Task,false,Done,,2021-01-11 23:30:18,
MDBF-212,95838,MDBF,Task,false,Done,,2021-01-11 23:27:13,
MDBF-211,95368,MDBF,Task,false,Done,,2020-12-21 20:29:56,
MDBF-210,95367,MDBF,Task,false,Done,,2020-12-21 20:27:19,
MDBF-209,95366,MDBF,Task,false,To Do,,2020-12-21 20:22:08,
MDBF-208,95365,MDBF,Task,false,Done,,2020-12-21 20:10:55,
MDBF-206,95015,MDBF,Task,false,To Do,,2020-12-16 06:35:53,
MDBF-205,95014,MDBF,Task,false,To Do,,2020-12-16 06:33:35,
MDBF-204,95013,MDBF,Task,false,To Do,,2020-12-16 06:29:49,
MDBF-203,95012,MDBF,Task,false,To Do,,2020-12-16 06:24:11,
MDBF-202,95011,MDBF,Task,false,To Do,,2020-12-16 06:22:27,
MDBF-201,94733,MDBF,Task,false,Done,,2020-12-07 21:49:42,
MDBF-200,94732,MDBF,Task,false,Done,,2020-12-07 21:35:10,
MDBF-199,94731,MDBF,Task,false,Done,,2020-12-07 21:25:08,
MDBF-197,94434,MDBF,Task,false,To Do,,2020-12-01 13:44:39,
MDBF-196,94433,MDBF,Task,false,To Do,,2020-12-01 13:38:07,
