 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.05,0.09,0.14,0.14,0.09,0.12,0.06
01:00 - 02:00,0.03,0.06,0.13,0.04,0.09,0.06,0.05
02:00 - 03:00,0.05,0.14,0.05,0.09,0.05,0.04,0.0
03:00 - 04:00,0.04,0.09,0.08,0.04,0.08,0.03,0.01
04:00 - 05:00,0.03,0.22,0.1,0.14,0.13,0.04,0.03
05:00 - 06:00,0.22,0.25,0.4,0.26,0.17,0.03,0.03
06:00 - 07:00,0.5,0.62,0.54,0.49,0.54,0.01,0.0
07:00 - 08:00,0.82,0.91,1.1,0.87,1.09,0.16,0.09
08:00 - 09:00,0.99,1.07,1.5,1.4,1.17,0.35,0.16
09:00 - 10:00,1.51,1.53,1.29,1.66,1.64,0.33,0.35
10:00 - 11:00,1.34,1.58,1.11,1.39,1.29,0.27,0.25
11:00 - 12:00,1.36,1.55,1.13,1.23,1.24,0.15,0.18
12:00 - 13:00,1.43,1.4,1.21,1.54,1.66,0.27,0.31
13:00 - 14:00,1.72,1.74,1.77,1.66,1.38,0.33,0.37
14:00 - 15:00,1.75,1.74,1.67,1.91,1.87,0.19,0.19
15:00 - 16:00,2.0,1.91,1.45,1.42,1.49,0.21,0.2
16:00 - 17:00,1.15,1.07,1.19,0.92,1.26,0.15,0.13
17:00 - 18:00,0.58,0.66,0.61,0.7,0.59,0.13,0.25
18:00 - 19:00,0.52,0.4,0.65,0.4,0.33,0.23,0.15
19:00 - 20:00,0.55,0.58,0.68,0.56,0.37,0.27,0.19
20:00 - 21:00,0.55,0.58,0.76,0.56,0.53,0.23,0.14
21:00 - 22:00,0.49,0.44,0.52,0.66,0.32,0.22,0.17
22:00 - 23:00,0.2,0.23,0.32,0.3,0.29,0.28,0.17
23:00 - 00:00,0.14,0.3,0.19,0.24,0.21,0.05,0.07
