 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.18,0.44,0.48,0.53,0.42,0.45,0.12
01:00 - 02:00,0.15,0.37,0.46,0.3,0.35,0.27,0.11
02:00 - 03:00,0.13,0.26,0.28,0.36,0.26,0.11,0.1
03:00 - 04:00,0.12,0.29,0.3,0.3,0.24,0.09,0.07
04:00 - 05:00,0.17,0.24,0.21,0.16,0.27,0.04,0.06
05:00 - 06:00,0.19,0.2,0.16,0.2,0.17,0.09,0.04
06:00 - 07:00,0.3,0.28,0.1,0.06,0.19,0.1,0.04
07:00 - 08:00,0.15,0.13,0.12,0.21,0.21,0.07,0.06
08:00 - 09:00,0.28,0.28,0.28,0.19,0.24,0.04,0.08
09:00 - 10:00,0.3,0.35,0.47,0.36,0.28,0.08,0.01
10:00 - 11:00,0.43,0.49,0.7,0.35,0.45,0.1,0.08
11:00 - 12:00,0.43,0.47,0.45,0.34,0.4,0.04,0.06
12:00 - 13:00,0.83,0.55,0.48,0.63,0.57,0.09,0.12
13:00 - 14:00,0.87,0.96,1.02,0.88,0.98,0.18,0.13
14:00 - 15:00,1.3,1.52,1.4,1.89,1.05,0.3,0.11
15:00 - 16:00,1.74,1.72,1.81,1.94,1.62,0.13,0.15
16:00 - 17:00,1.53,1.4,1.49,1.7,1.39,0.24,0.07
17:00 - 18:00,1.43,1.3,1.38,1.8,1.56,0.11,0.17
18:00 - 19:00,1.51,1.51,1.48,1.63,1.48,0.2,0.06
19:00 - 20:00,1.34,1.69,1.56,1.31,1.38,0.08,0.12
20:00 - 21:00,1.6,1.52,1.53,1.38,1.38,0.18,0.2
21:00 - 22:00,1.24,1.39,1.37,1.39,1.02,0.13,0.25
22:00 - 23:00,1.05,1.19,1.15,1.12,1.05,0.13,0.15
23:00 - 00:00,0.82,0.67,0.61,0.6,0.52,0.27,0.37
