 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.13,0.34,0.25,0.42,0.37,0.35,0.14
01:00 - 02:00,0.27,0.28,0.18,0.31,0.18,0.13,0.14
02:00 - 03:00,0.07,0.34,0.24,0.32,0.43,1.12,0.1
03:00 - 04:00,0.1,0.25,0.36,0.29,0.27,0.08,0.12
04:00 - 05:00,0.06,0.13,0.24,0.39,0.16,0.09,0.1
05:00 - 06:00,0.13,0.07,0.08,0.15,0.09,0.14,0.02
06:00 - 07:00,0.03,0.03,0.07,0.17,0.1,0.06,0.08
07:00 - 08:00,0.54,0.15,0.09,0.15,0.06,0.01,0.02
08:00 - 09:00,0.14,0.35,0.06,0.1,0.17,0.02,0.0
09:00 - 10:00,0.17,0.2,0.17,0.3,0.17,0.06,0.1
10:00 - 11:00,0.28,0.18,0.28,0.2,0.27,0.15,0.09
11:00 - 12:00,0.17,0.3,0.25,0.29,0.29,0.05,0.03
12:00 - 13:00,0.55,0.42,0.72,0.35,0.25,0.12,0.08
13:00 - 14:00,0.98,0.59,0.75,0.65,0.54,0.12,0.06
14:00 - 15:00,1.44,1.1,1.11,3.15,0.89,0.07,0.23
15:00 - 16:00,1.39,1.53,4.73,1.5,1.1,0.06,0.13
16:00 - 17:00,1.1,1.09,4.53,1.57,1.42,1.33,0.12
17:00 - 18:00,1.21,1.28,1.46,1.31,1.27,0.14,0.07
18:00 - 19:00,2.31,1.25,2.25,1.29,1.26,0.23,0.18
19:00 - 20:00,2.22,5.72,1.69,1.13,1.23,0.38,0.12
20:00 - 21:00,1.77,1.44,1.31,1.05,1.33,0.14,0.17
21:00 - 22:00,1.26,1.01,1.06,1.04,1.36,0.17,0.16
22:00 - 23:00,0.82,0.75,0.91,0.74,0.55,0.08,0.22
23:00 - 00:00,0.65,0.44,0.51,0.49,0.53,0.13,0.29
