 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.06,0.0,0.02,0.08,0.0,0.0
01:00 - 02:00,0.02,0.02,0.0,0.02,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.04,0.04,0.0,0.0
03:00 - 04:00,0.02,0.02,0.06,0.0,0.0,0.0,0.0
04:00 - 05:00,0.08,0.08,0.0,0.02,0.04,0.0,0.0
05:00 - 06:00,0.0,0.0,0.04,0.02,0.04,0.02,0.02
06:00 - 07:00,0.02,0.0,0.06,0.0,0.0,0.0,0.0
07:00 - 08:00,0.02,0.08,0.55,0.02,0.04,0.0,0.0
08:00 - 09:00,0.12,0.12,0.12,0.16,0.08,0.02,0.0
09:00 - 10:00,0.21,0.18,0.23,0.29,0.08,0.0,0.0
10:00 - 11:00,0.18,0.21,0.31,0.14,0.18,0.0,0.0
11:00 - 12:00,0.25,0.1,0.33,0.12,0.14,0.0,0.0
12:00 - 13:00,0.18,0.29,0.25,0.25,0.21,0.0,0.04
13:00 - 14:00,0.39,0.39,0.31,0.35,28.72,0.0,0.0
14:00 - 15:00,0.31,0.41,0.33,0.16,48.69,0.02,0.0
15:00 - 16:00,0.84,0.33,0.41,0.43,0.16,0.0,0.02
16:00 - 17:00,0.66,0.37,1.37,0.47,0.25,0.0,0.0
17:00 - 18:00,0.47,0.29,0.27,0.35,0.27,0.0,0.0
18:00 - 19:00,0.43,0.23,0.14,0.35,0.35,0.02,0.02
19:00 - 20:00,0.35,0.37,0.23,0.21,0.29,0.02,0.06
20:00 - 21:00,0.27,0.14,0.23,0.35,0.29,0.0,0.02
21:00 - 22:00,0.25,0.18,0.31,0.16,0.23,0.04,0.02
22:00 - 23:00,0.33,0.06,0.33,0.08,0.04,0.0,0.04
23:00 - 00:00,0.08,0.06,0.0,0.02,0.0,0.0,0.0
