 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.16,0.45,0.39,0.53,0.32,0.2,0.04
01:00 - 02:00,0.15,0.28,0.28,0.29,0.28,0.16,0.06
02:00 - 03:00,0.16,0.29,0.29,0.28,0.22,0.19,0.04
03:00 - 04:00,0.14,0.23,0.31,0.25,0.21,0.13,0.03
04:00 - 05:00,0.16,0.25,0.2,0.26,0.27,0.1,0.09
05:00 - 06:00,0.14,0.22,0.25,0.17,0.27,0.13,0.06
06:00 - 07:00,0.13,0.16,0.17,0.12,0.09,0.04,0.08
07:00 - 08:00,0.06,0.14,0.14,0.12,0.06,0.1,0.06
08:00 - 09:00,0.09,0.06,0.11,0.04,0.06,0.08,0.01
09:00 - 10:00,0.09,0.08,0.06,0.07,0.09,0.02,0.03
10:00 - 11:00,0.09,0.15,0.14,0.13,0.1,0.03,0.03
11:00 - 12:00,0.14,0.17,0.21,0.16,0.22,0.05,0.05
12:00 - 13:00,0.39,0.42,0.4,0.35,0.31,0.13,0.11
13:00 - 14:00,0.74,0.77,0.71,0.78,0.77,0.24,0.09
14:00 - 15:00,1.47,1.54,1.29,1.39,1.73,0.2,0.07
15:00 - 16:00,1.96,1.89,1.69,1.82,1.92,0.2,0.06
16:00 - 17:00,1.76,1.7,1.49,1.52,1.53,0.15,0.07
17:00 - 18:00,1.72,1.83,1.53,1.43,1.59,0.1,0.1
18:00 - 19:00,1.95,1.91,1.7,1.9,1.99,0.09,0.08
19:00 - 20:00,1.7,1.75,1.84,2.0,2.37,0.06,0.07
20:00 - 21:00,2.18,1.83,1.75,1.9,2.17,0.1,0.08
21:00 - 22:00,1.76,1.76,1.34,1.53,1.57,0.11,0.12
22:00 - 23:00,1.24,1.24,1.12,1.16,1.04,0.09,0.12
23:00 - 00:00,0.71,0.61,0.67,0.67,0.52,0.09,0.15
