 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,2,3,7,1,4,0
01:00 - 02:00,2,3,0,6,7,3,1
02:00 - 03:00,2,1,1,6,6,0,1
03:00 - 04:00,1,2,0,5,2,2,0
04:00 - 05:00,1,2,4,1,1,1,3
05:00 - 06:00,2,1,4,1,1,2,1
06:00 - 07:00,0,3,0,1,1,0,0
07:00 - 08:00,1,2,1,3,4,0,0
08:00 - 09:00,3,2,6,3,4,1,0
09:00 - 10:00,4,4,4,11,6,0,0
10:00 - 11:00,6,2,5,5,3,0,1
11:00 - 12:00,3,7,4,13,8,0,2
12:00 - 13:00,1,11,8,8,11,3,4
13:00 - 14:00,15,12,7,16,13,2,0
14:00 - 15:00,13,18,16,18,21,1,1
15:00 - 16:00,23,16,17,19,28,3,0
16:00 - 17:00,16,13,15,22,26,0,4
17:00 - 18:00,25,14,15,24,27,2,0
18:00 - 19:00,17,25,30,23,31,12,1
19:00 - 20:00,24,15,27,6,41,2,2
20:00 - 21:00,34,18,21,16,21,1,3
21:00 - 22:00,10,16,10,11,12,1,1
22:00 - 23:00,7,3,8,5,11,1,0
23:00 - 00:00,3,3,4,5,2,1,1
