 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.42,0.19,0.15,0.3,0.64,0.3,0.38
01:00 - 02:00,0.19,0.26,0.3,0.38,0.26,0.23,0.42
02:00 - 03:00,0.34,0.34,0.11,0.34,0.3,0.64,0.11
03:00 - 04:00,0.26,0.23,0.19,0.19,0.08,0.34,0.26
04:00 - 05:00,0.38,0.34,0.42,0.19,0.15,0.08,0.19
05:00 - 06:00,0.04,0.19,0.34,0.11,0.23,0.26,0.11
06:00 - 07:00,0.76,0.42,0.45,0.34,0.57,0.11,0.15
07:00 - 08:00,0.61,0.68,1.1,1.1,0.95,0.23,0.38
08:00 - 09:00,1.25,0.98,1.4,0.76,1.1,0.38,0.26
09:00 - 10:00,0.95,0.79,1.32,1.36,0.83,0.34,0.57
10:00 - 11:00,0.68,0.83,0.91,1.21,1.59,0.49,0.53
11:00 - 12:00,1.63,1.1,1.21,1.25,0.91,0.38,0.38
12:00 - 13:00,0.76,0.95,1.17,1.06,1.14,0.42,0.42
13:00 - 14:00,1.02,1.29,1.63,1.67,1.44,0.49,0.26
14:00 - 15:00,1.44,1.36,1.59,1.67,1.17,0.34,0.61
15:00 - 16:00,0.95,1.36,1.51,1.14,1.25,0.19,0.57
16:00 - 17:00,0.79,0.61,0.49,0.61,1.21,0.42,0.3
17:00 - 18:00,0.61,0.79,0.49,0.61,0.95,0.23,0.34
18:00 - 19:00,0.42,0.49,0.68,0.61,0.57,0.3,0.26
19:00 - 20:00,0.61,0.76,0.76,0.49,0.34,0.26,0.42
20:00 - 21:00,0.23,0.68,0.61,0.79,0.49,0.23,0.34
21:00 - 22:00,0.79,0.57,0.72,0.61,0.53,0.15,0.23
22:00 - 23:00,0.34,0.49,0.57,0.57,0.34,0.15,0.15
23:00 - 00:00,0.3,0.11,0.34,0.34,0.23,0.11,0.3
