Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
ENTVTX-756,13390887,ENTVTX,Task,false,New,,2021-06-22 19:52:23,
ENTVTX-727,13330264,ENTVTX,Task,false,Resolved,Done,2021-04-22 10:08:38,2021-04-22 13:01:19
ENTVTX-669,13269296,ENTVTX,Task,false,Resolved,Done,2021-02-22 11:18:33,2021-04-22 14:06:49
ENTVTX-625,13252395,ENTVTX,Task,false,Coding In Progress,,2021-02-02 13:17:07,
ENTVTX-603,13214344,ENTVTX,Task,false,Closed,Done,2020-12-09 09:44:58,2021-10-08 18:55:47
ENTVTX-601,13196291,ENTVTX,Task,false,Resolved,Done,2020-11-12 11:46:44,2020-12-01 12:49:29
ENTVTX-558,13163364,ENTVTX,Task,false,Closed,Done,2020-09-30 10:52:06,2020-10-01 01:59:51
ENTVTX-557,13163226,ENTVTX,Task,false,Closed,Done,2020-09-30 08:54:59,2021-10-08 18:54:17
ENTVTX-555,12990341,ENTVTX,Task,false,Resolved,Done,2020-08-05 16:56:18,2020-09-23 10:26:05
ENTVTX-554,12990305,ENTVTX,Task,false,New,,2020-08-05 16:46:32,
ENTVTX-552,12980486,ENTVTX,Task,false,Closed,Done,2020-07-27 03:15:39,2020-10-06 03:50:28
ENTVTX-512,12952190,ENTVTX,Task,false,Closed,Done,2020-06-08 17:39:17,2020-07-20 14:50:50
ENTVTX-471,12928509,ENTVTX,Task,false,Closed,Done,2020-04-08 09:03:22,2020-07-02 17:26:25
ENTVTX-444,12914411,ENTVTX,Task,false,Closed,Duplicate Issue,2020-03-03 01:43:44,2020-03-03 01:44:41
ENTVTX-443,12914405,ENTVTX,Task,false,Resolved,Done,2020-03-03 00:06:31,2020-04-15 10:51:53
ENTVTX-442,12912506,ENTVTX,Task,false,Closed,Done,2020-02-25 09:50:15,2020-03-19 11:23:44
ENTVTX-392,12900273,ENTVTX,Task,false,Closed,Duplicate Issue,2020-01-20 11:27:41,2020-10-15 07:50:20
ENTVTX-370,12895607,ENTVTX,Task,false,Closed,Done,2020-01-03 09:15:21,2021-04-21 18:17:27
ENTVTX-369,12895606,ENTVTX,Task,false,Closed,Done,2020-01-03 09:14:00,2020-01-14 03:05:51
ENTVTX-345,12837473,ENTVTX,Task,false,Closed,Done,2019-11-08 13:19:43,2019-12-20 19:12:32
ENTVTX-338,12833306,ENTVTX,Task,false,Closed,Done,2019-10-14 15:35:25,2020-01-13 03:14:36
ENTVTX-337,12833305,ENTVTX,Task,false,Closed,Done,2019-10-14 15:33:28,2020-01-03 09:02:12
ENTVTX-335,12831069,ENTVTX,Task,false,Coding In Progress,,2019-09-30 19:43:04,
ENTVTX-333,12828022,ENTVTX,Task,false,Closed,Done,2019-09-12 11:30:33,2019-09-26 16:47:33
ENTVTX-313,12827819,ENTVTX,Task,false,Closed,Done,2019-09-11 14:02:25,2019-10-23 10:41:52
ENTVTX-301,12821544,ENTVTX,Task,false,Resolved,Done,2019-08-06 20:19:39,2020-02-24 17:31:16
ENTVTX-273,12804257,ENTVTX,Task,false,Closed,Done,2019-04-24 11:03:07,2019-05-01 13:42:14
ENTVTX-212,12794859,ENTVTX,Task,false,Closed,Done,2019-02-28 18:17:02,2019-09-10 17:52:02
ENTVTX-189,12775108,ENTVTX,Task,false,Closed,Done,2018-10-17 20:21:33,2021-10-29 21:40:47
ENTVTX-178,12761363,ENTVTX,Task,false,Resolved,Done,2018-07-24 01:39:09,2018-09-12 03:19:37
ENTVTX-173,12752181,ENTVTX,Task,false,Resolved,Done,2018-05-28 04:20:24,2018-08-10 09:34:32
ENTVTX-168,12745594,ENTVTX,Task,false,Closed,Done,2018-04-17 16:34:38,2018-08-13 09:49:02
ENTVTX-164,12744750,ENTVTX,Task,false,Closed,Done,2018-04-12 09:45:11,2018-08-13 09:48:17
ENTVTX-156,12742151,ENTVTX,Task,false,Closed,Done,2018-03-29 04:22:47,2019-04-02 12:28:52
ENTVTX-146,12737731,ENTVTX,Task,false,Resolved,Done,2018-03-06 04:35:25,2018-03-06 11:50:45
ENTVTX-136,12722884,ENTVTX,Task,false,Resolved,Done,2017-11-30 03:56:46,2018-06-08 09:56:06
ENTVTX-110,12720751,ENTVTX,Task,false,Closed,Done,2017-11-13 05:45:48,2017-11-22 02:15:47
ENTVTX-99,12710233,ENTVTX,Task,false,Resolved,Done,2017-09-05 12:10:34,2017-12-06 08:32:03
ENTVTX-98,12710231,ENTVTX,Task,false,Closed,Done,2017-09-05 12:01:30,2018-10-18 04:27:37
ENTVTX-97,12710229,ENTVTX,Task,false,Resolved,Done,2017-09-05 11:48:53,2017-10-03 04:01:57
ENTVTX-44,12677055,ENTVTX,Task,false,Closed,Out of Date,2017-02-15 14:30:52,2017-03-20 07:57:45
