Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
WINC-720,14392100,WINC,Story,false,To Do,,2021-12-14 19:43:00,
WINC-718,14389693,WINC,Story,false,To Do,,2021-12-13 17:18:28,
WINC-717,14389691,WINC,Story,false,To Do,,2021-12-13 17:17:40,
WINC-716,14389668,WINC,Story,false,To Do,,2021-12-13 16:42:36,
WINC-715,14389664,WINC,Story,false,To Do,,2021-12-13 16:37:00,
WINC-714,14389470,WINC,Story,false,To Do,,2021-12-13 15:26:06,
WINC-713,14389454,WINC,Story,false,To Do,,2021-12-13 15:11:49,
WINC-712,14382982,WINC,Task,false,In Progress,,2021-12-09 14:59:50,
WINC-710,14361071,WINC,Story,false,To Do,,2021-11-24 22:03:08,
WINC-709,14360848,WINC,Task,false,Won't Fix / Obsolete,Done,2021-11-24 16:20:39,2021-11-24 18:26:23
WINC-708,14359330,WINC,Story,false,To Do,,2021-11-23 23:53:43,
WINC-707,14358206,WINC,Story,false,To Do,,2021-11-23 16:58:27,
WINC-706,14358169,WINC,Story,false,Won't Fix / Obsolete,Done,2021-11-23 16:01:21,2021-11-23 23:23:58
WINC-705,14358128,WINC,Story,false,Won't Fix / Obsolete,Done,2021-11-23 15:12:32,2021-11-29 22:08:50
WINC-704,14354163,WINC,Story,false,To Do,,2021-11-19 21:53:26,
WINC-703,14351636,WINC,Task,false,To Do,,2021-11-18 15:47:00,
WINC-702,14349111,WINC,Story,false,Done,Done,2021-11-17 14:23:38,2021-12-09 15:03:39
WINC-701,14342965,WINC,Story,false,Done,Done,2021-11-12 17:33:37,2021-12-13 15:23:28
WINC-700,14342529,WINC,Story,false,To Do,,2021-11-12 15:23:46,
WINC-699,14338874,WINC,Story,false,To Do,,2021-11-10 20:47:01,
WINC-698,14332168,WINC,Story,false,To Do,,2021-11-08 05:35:24,
WINC-697,14332166,WINC,Task,false,Won't Fix / Obsolete,Done,2021-11-08 05:20:11,2021-12-06 18:21:54
WINC-696,14332165,WINC,Story,false,To Do,,2021-11-08 05:08:39,
WINC-695,14332160,WINC,Story,false,To Do,,2021-11-08 04:53:43,
WINC-694,14332158,WINC,Story,false,To Do,,2021-11-08 04:41:52,
WINC-693,14329755,WINC,Story,false,To Do,,2021-11-04 16:54:12,
WINC-692,14329749,WINC,Story,false,To Do,,2021-11-04 16:48:25,
WINC-691,14325947,WINC,Story,false,Done,Done,2021-11-03 14:24:20,2021-11-18 16:49:37
WINC-690,14318077,WINC,Task,false,To Do,,2021-10-28 16:06:33,
WINC-689,14311344,WINC,Task,false,Code Review,,2021-10-25 16:21:44,
WINC-688,14301880,WINC,Story,false,To Do,,2021-10-18 17:02:02,
WINC-687,14299833,WINC,Story,false,To Do,,2021-10-15 20:20:04,
WINC-686,14298068,WINC,Task,false,Done,Done,2021-10-14 17:47:07,2021-12-13 15:19:40
WINC-685,14276902,WINC,Story,false,To Do,,2021-10-01 20:29:25,
WINC-684,14276616,WINC,Task,false,To Do,,2021-10-01 15:20:34,
WINC-683,14276610,WINC,Task,false,To Do,,2021-10-01 15:09:56,
WINC-682,14274760,WINC,Task,false,Done,Done,2021-09-30 20:44:48,2021-11-03 22:28:54
WINC-681,14265251,WINC,Story,false,In Progress,,2021-09-24 18:05:27,
WINC-680,14261601,WINC,Story,false,To Do,,2021-09-22 22:26:38,
WINC-679,14260933,WINC,Story,false,Done,Done,2021-09-22 14:25:05,2021-11-01 15:55:51
WINC-678,14254284,WINC,Story,false,Done,Done,2021-09-17 15:34:15,2021-11-30 14:17:49
WINC-677,14251338,WINC,Story,false,To Do,,2021-09-15 21:11:15,
WINC-675,14247178,WINC,Task,false,To Do,,2021-09-13 23:54:19,
WINC-674,14239718,WINC,Story,false,Done,Done,2021-09-08 20:56:57,2021-11-04 14:21:25
WINC-673,14233715,WINC,Story,false,To Do,,2021-09-03 17:32:38,
WINC-672,14232054,WINC,Story,false,Done,Done,2021-09-02 18:40:00,2021-09-23 17:32:59
WINC-671,14225550,WINC,Story,false,To Do,,2021-08-30 16:55:55,
WINC-670,14212948,WINC,Story,false,To Do,,2021-08-20 13:30:36,
WINC-669,14211821,WINC,Story,false,Won't Fix / Obsolete,Done,2021-08-19 18:51:27,2021-11-09 18:21:18
WINC-668,14211539,WINC,Story,false,Done,Done,2021-08-19 16:31:03,2021-08-26 16:27:57
WINC-667,14208080,WINC,Story,false,Done,Done,2021-08-17 17:52:46,2021-08-24 14:18:57
WINC-666,14203711,WINC,Task,false,Done,Done,2021-08-12 17:27:05,2021-12-07 16:45:30
WINC-665,14203512,WINC,Story,false,Won't Fix / Obsolete,Done,2021-08-12 15:41:40,2021-08-23 16:57:20
WINC-663,14201577,WINC,Story,false,Won't Fix / Obsolete,Done,2021-08-11 15:09:50,2021-08-16 17:35:29
WINC-662,14201569,WINC,Task,false,To Do,,2021-08-11 14:58:47,
WINC-661,14199969,WINC,Story,false,Done,Done,2021-08-10 16:53:29,2021-11-01 15:55:19
WINC-655,13428158,WINC,Story,false,To Do,,2021-07-29 22:08:56,
WINC-654,13425328,WINC,Story,false,To Do,,2021-07-27 17:08:43,
WINC-653,13425318,WINC,Story,false,Done,Done,2021-07-27 16:48:54,2021-10-14 17:52:25
WINC-652,13424345,WINC,Story,false,Done,Done,2021-07-27 02:13:24,2021-08-05 21:13:03
WINC-651,13424015,WINC,Story,false,To Do,,2021-07-26 16:38:27,
WINC-650,13423841,WINC,Story,false,Done,Done,2021-07-26 14:31:11,2021-07-28 16:57:56
WINC-649,13421993,WINC,Story,false,Done,Done,2021-07-23 14:22:46,2021-08-04 19:48:09
WINC-648,13418529,WINC,Story,false,Done,Done,2021-07-20 17:31:33,2021-08-16 02:41:36
WINC-647,13417301,WINC,Task,false,To Do,,2021-07-19 16:44:49,
WINC-646,13417296,WINC,Story,false,Won't Fix / Obsolete,Done,2021-07-19 16:34:51,2021-11-09 18:36:57
WINC-645,13417280,WINC,Story,false,Done,Done,2021-07-19 16:16:40,2021-08-25 00:33:56
WINC-644,13415870,WINC,Story,false,Done,Done,2021-07-16 16:18:29,2021-09-08 14:50:15
WINC-643,13414822,WINC,Story,false,Done,Done,2021-07-15 15:34:38,2021-08-05 21:07:34
WINC-642,13410982,WINC,Story,false,To Do,,2021-07-12 16:12:55,
WINC-641,13409587,WINC,Story,false,Done,Done,2021-07-09 21:39:08,2021-07-29 12:50:59
WINC-639,13405738,WINC,Task,false,Done,Done,2021-07-06 16:21:11,2021-08-04 20:23:22
WINC-638,13403657,WINC,Story,false,Done,Done,2021-07-02 16:05:04,2021-07-08 13:26:38
WINC-637,13402150,WINC,Story,false,To Do,,2021-07-01 13:48:22,
WINC-636,13401279,WINC,Story,false,To Do,,2021-06-30 19:39:42,
WINC-635,13399252,WINC,Story,false,To Do,,2021-06-29 15:44:21,
WINC-634,13397660,WINC,Task,false,Done,Done,2021-06-28 12:56:18,2021-07-22 18:15:21
WINC-633,13394725,WINC,Story,false,To Do,,2021-06-24 19:59:10,
WINC-632,13394076,WINC,Story,false,Done,Done,2021-06-24 18:22:34,2021-08-09 15:23:16
WINC-631,13394069,WINC,Story,false,Done,Done,2021-06-24 18:05:59,2021-07-09 16:44:37
WINC-630,13391869,WINC,Task,false,To Do,,2021-06-23 16:10:58,
WINC-628,13386748,WINC,Task,false,Done,Done,2021-06-17 18:45:42,2021-07-01 17:31:09
WINC-627,13382259,WINC,Story,false,Done,Done,2021-06-14 21:38:10,2021-09-01 15:35:17
WINC-626,13380765,WINC,Task,false,To Do,,2021-06-11 19:50:11,
WINC-625,13380678,WINC,Task,false,Won't Fix / Obsolete,Done,2021-06-11 17:58:30,2021-07-22 22:14:56
WINC-624,13380603,WINC,Story,false,Won't Fix / Obsolete,Done,2021-06-11 17:56:49,2021-11-09 18:47:13
WINC-623,13371362,WINC,Story,false,Done,Done,2021-06-03 13:58:24,2021-11-01 15:55:16
WINC-622,13365071,WINC,Story,false,Won't Fix / Obsolete,Done,2021-05-26 14:00:28,2021-11-23 23:36:51
WINC-620,13364312,WINC,Story,false,To Do,,2021-05-25 21:31:02,
WINC-618,13364014,WINC,Story,false,Done,Done,2021-05-25 16:56:37,2021-08-05 21:14:00
WINC-617,13363893,WINC,Story,false,To Do,,2021-05-25 16:26:52,
WINC-616,13363573,WINC,Story,false,To Do,,2021-05-25 14:13:52,
WINC-615,13362810,WINC,Story,false,Won't Fix / Obsolete,Done,2021-05-24 20:47:52,2021-11-01 15:56:49
WINC-614,13360128,WINC,Story,false,Done,Done,2021-05-20 13:43:29,2021-06-22 18:54:44
WINC-613,13357072,WINC,Story,false,Won't Fix / Obsolete,Done,2021-05-18 17:37:03,2021-09-20 16:46:31
WINC-612,13356058,WINC,Story,false,Done,Done,2021-05-18 15:36:53,2021-07-22 15:07:50
WINC-611,13354198,WINC,Story,false,To Do,,2021-05-17 16:41:53,
WINC-610,13354197,WINC,Story,false,Done,Done,2021-05-17 16:41:32,2021-09-29 21:49:42
WINC-608,13344627,WINC,Story,false,To Do,,2021-05-06 19:47:06,
WINC-607,13344325,WINC,Task,false,In Progress,,2021-05-06 15:02:25,
WINC-605,13344201,WINC,Story,false,Done,Done,2021-05-06 14:43:33,2021-11-10 16:58:43
WINC-604,13341632,WINC,Story,false,Done,Done,2021-05-04 14:29:41,2021-11-01 15:55:08
WINC-603,13340660,WINC,Task,false,To Do,,2021-05-03 17:41:06,
WINC-602,13338290,WINC,Task,false,To Do,,2021-04-30 21:48:27,
WINC-601,13338239,WINC,Task,false,To Do,,2021-04-30 18:28:38,
WINC-600,13332134,WINC,Story,false,Done,Done,2021-04-23 19:46:19,2021-06-08 13:12:32
WINC-599,13313374,WINC,Story,false,To Do,,2021-04-08 13:12:21,
WINC-598,13312694,WINC,Story,false,To Do,,2021-04-08 05:31:57,
WINC-597,13312055,WINC,Story,false,To Do,,2021-04-07 11:05:54,
WINC-596,13306096,WINC,Story,false,Done,Done,2021-03-30 13:48:09,2021-05-25 16:54:46
WINC-595,13304809,WINC,Task,false,To Do,,2021-03-29 14:05:45,
WINC-594,13301935,WINC,Task,false,To Do,,2021-03-25 12:47:59,
WINC-593,13301914,WINC,Story,false,Done,Done,2021-03-25 12:22:12,2021-04-15 14:46:13
WINC-592,13284991,WINC,Task,false,To Do,,2021-03-09 12:09:38,
WINC-591,13282334,WINC,Story,false,Won't Fix / Obsolete,Done,2021-03-05 12:15:18,2021-11-23 18:31:56
WINC-589,13277798,WINC,Task,false,To Do,,2021-03-01 16:20:17,
WINC-588,13270522,WINC,Task,false,To Do,,2021-02-23 13:15:21,
WINC-587,13270440,WINC,Story,false,To Do,,2021-02-23 11:56:06,
WINC-586,13267282,WINC,Story,false,Won't Fix / Obsolete,Done,2021-02-18 17:14:09,2021-02-19 09:59:11
WINC-585,13265020,WINC,Story,false,Done,Done,2021-02-16 11:56:40,2021-03-19 14:11:12
WINC-584,13264779,WINC,Story,false,To Do,,2021-02-16 09:25:00,
WINC-583,13262075,WINC,Story,false,Won't Fix / Obsolete,Done,2021-02-11 13:27:58,2021-11-23 18:31:04
