Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
WFCOM-65,14372282,WFCOM,Enhancement,false,Pull Request Sent,,2021-12-02 15:46:43,
WFCOM-64,14262146,WFCOM,Enhancement,false,Closed,Won't Do,2021-09-23 08:43:16,2021-09-23 20:16:06
WFCOM-63,13353295,WFCOM,Enhancement,false,Closed,Rejected,2021-05-14 20:03:34,2021-05-15 06:34:45
WFCOM-60,12919344,WFCOM,Bug,false,Closed,Rejected,2020-03-15 14:25:10,2020-04-03 07:54:26
WFCOM-59,12822254,WFCOM,Bug,false,Pull Request Sent,,2019-08-11 21:52:43,
WFCOM-58,12805010,WFCOM,Enhancement,false,Resolved,Done,2019-04-30 10:17:14,2019-05-03 09:49:51
WFCOM-57,12802751,WFCOM,Component Upgrade,false,Resolved,Done,2019-04-15 14:28:14,2019-04-15 16:03:13
WFCOM-56,12802750,WFCOM,Component Upgrade,false,Resolved,Done,2019-04-15 14:27:51,2019-04-15 14:41:45
WFCOM-55,12802749,WFCOM,Component Upgrade,false,Resolved,Done,2019-04-15 14:26:55,2019-04-15 14:34:47
WFCOM-54,12794776,WFCOM,Task,false,Closed,Won't Fix,2019-02-28 10:29:58,2019-03-04 09:51:10
WFCOM-53,12794609,WFCOM,Feature Request,false,Resolved,Done,2019-02-27 15:20:25,2019-02-27 15:46:03
WFCOM-52,12784486,WFCOM,Feature Request,false,Resolved,Done,2018-12-12 14:35:26,2018-12-12 19:15:20
WFCOM-51,12784476,WFCOM,Feature Request,false,Resolved,Done,2018-12-12 12:51:50,2018-12-12 13:26:08
WFCOM-50,12784451,WFCOM,Feature Request,false,Open,,2018-12-12 12:49:11,
WFCOM-49,12784450,WFCOM,Feature Request,false,Resolved,Done,2018-12-12 12:47:25,2018-12-12 13:52:55
WFCOM-48,12783057,WFCOM,Task,false,Resolved,Done,2018-12-07 14:16:10,2018-12-07 17:34:47
WFCOM-47,12782149,WFCOM,Enhancement,false,Resolved,Done,2018-12-03 16:06:21,2018-12-07 17:34:28
WFCOM-46,12780212,WFCOM,Enhancement,false,Resolved,Done,2018-11-20 09:36:02,2018-11-20 09:47:51
WFCOM-44,12776824,WFCOM,Feature Request,false,Resolved,Done,2018-10-29 22:43:35,2018-11-13 23:58:23
WFCOM-43,12773739,WFCOM,Feature Request,false,Resolved,Rejected,2018-10-10 10:46:58,2018-12-12 12:57:14
WFCOM-42,12771198,WFCOM,Task,false,Resolved,Done,2018-09-24 11:49:48,2018-09-24 11:50:37
WFCOM-41,12771195,WFCOM,Task,false,Resolved,Done,2018-09-24 11:45:20,2018-09-24 11:46:47
WFCOM-40,12746913,WFCOM,Bug,false,Resolved,Duplicate Issue,2018-04-25 03:29:49,2018-04-25 08:00:20
WFCOM-39,12745819,WFCOM,Enhancement,false,Resolved,Done,2018-04-18 17:57:00,2018-04-24 14:28:22
WFCOM-38,12741513,WFCOM,Enhancement,false,Resolved,Done,2018-03-26 11:39:23,2019-02-27 15:48:40
WFCOM-37,12738177,WFCOM,Bug,false,Resolved,Done,2018-03-07 10:08:12,2018-03-21 09:48:52
WFCOM-36,12738175,WFCOM,Enhancement,false,Resolved,Done,2018-03-07 10:06:04,2018-03-21 09:49:12
WFCOM-35,12737005,WFCOM,Enhancement,false,Resolved,Done,2018-03-01 10:03:58,2018-03-01 10:21:02
WFCOM-34,12736476,WFCOM,Enhancement,false,Resolved,Done,2018-02-27 09:10:10,2018-03-21 09:50:42
WFCOM-33,12736475,WFCOM,Enhancement,false,Resolved,Done,2018-02-27 09:09:39,2018-03-21 09:50:51
WFCOM-32,12735890,WFCOM,Bug,false,Resolved,Done,2018-02-22 18:55:54,2018-03-16 10:42:06
WFCOM-31,12730663,WFCOM,Bug,false,Resolved,Done,2018-01-24 12:29:48,2018-01-24 12:58:24
WFCOM-30,12730636,WFCOM,Enhancement,false,Open,,2018-01-24 12:06:12,
WFCOM-29,12730456,WFCOM,Task,false,Resolved,Done,2018-01-23 14:11:44,2018-02-08 13:14:04
WFCOM-28,12730454,WFCOM,Feature Request,false,Resolved,Rejected,2018-01-23 13:49:58,2018-03-21 09:51:17
WFCOM-27,12729579,WFCOM,Bug,false,Resolved,Done,2018-01-17 15:38:34,2018-01-17 17:30:40
WFCOM-26,12723800,WFCOM,Enhancement,false,Resolved,Done,2017-12-06 10:24:30,2017-12-06 10:32:35
WFCOM-25,12723796,WFCOM,Enhancement,false,Resolved,Done,2017-12-06 10:21:23,2017-12-07 19:01:34
WFCOM-24,12723795,WFCOM,Enhancement,false,Resolved,Done,2017-12-06 10:19:57,2017-12-06 10:32:39
WFCOM-23,12719040,WFCOM,Enhancement,false,Resolved,Done,2017-11-01 16:57:04,2017-11-01 17:03:58
WFCOM-22,12719039,WFCOM,Enhancement,false,Resolved,Done,2017-11-01 16:56:30,2017-11-01 17:04:03
WFCOM-21,12719036,WFCOM,Bug,false,Resolved,Done,2017-11-01 16:38:58,2017-11-01 17:04:13
WFCOM-20,12716222,WFCOM,Enhancement,false,Resolved,Done,2017-10-12 14:22:00,2017-10-12 14:27:46
WFCOM-19,12706825,WFCOM,Component Upgrade,false,Resolved,Done,2017-08-09 14:17:02,2017-09-14 11:17:35
WFCOM-18,12701829,WFCOM,Bug,false,Resolved,Rejected,2017-07-13 09:33:57,2018-03-07 10:11:59
WFCOM-17,12698051,WFCOM,Enhancement,false,Resolved,Done,2017-06-19 19:30:07,2017-06-19 19:33:21
WFCOM-16,12695744,WFCOM,Bug,false,Resolved,Done,2017-06-02 17:56:28,2017-06-02 18:02:44
WFCOM-15,12690764,WFCOM,Enhancement,false,Resolved,Rejected,2017-05-04 11:35:32,2017-11-01 16:55:59
WFCOM-14,12688306,WFCOM,Enhancement,false,Resolved,Done,2017-04-19 10:56:31,2017-04-20 11:56:37
WFCOM-13,12685505,WFCOM,Enhancement,false,Resolved,Done,2017-04-01 12:55:54,2018-11-29 10:52:14
WFCOM-12,12684467,WFCOM,Feature Request,false,Resolved,Done,2017-03-26 12:09:48,2019-02-27 15:47:59
WFCOM-11,12684466,WFCOM,Feature Request,false,Resolved,Done,2017-03-26 12:01:54,2017-03-26 12:02:06
WFCOM-10,12684465,WFCOM,Feature Request,false,Resolved,Done,2017-03-26 12:00:47,2017-03-26 13:55:04
WFCOM-9,12684464,WFCOM,Feature Request,false,Resolved,Done,2017-03-26 11:59:12,2017-03-26 11:59:37
WFCOM-8,12673434,WFCOM,Enhancement,false,Reopened,,2017-01-27 09:57:59,
WFCOM-7,12673431,WFCOM,Enhancement,false,Resolved,Done,2017-01-27 09:40:46,2017-01-27 10:35:26
WFCOM-6,12672181,WFCOM,Enhancement,false,Resolved,Done,2017-01-19 18:09:56,2017-01-25 09:27:16
WFCOM-5,12663310,WFCOM,Feature Request,false,Resolved,Done,2016-11-23 08:18:27,2017-11-01 17:04:54
WFCOM-4,12662131,WFCOM,Enhancement,false,Resolved,Done,2016-11-16 13:50:36,2016-12-07 14:08:31
WFCOM-3,12635545,WFCOM,Enhancement,false,Open,,2016-06-27 18:10:24,
WFCOM-2,12633292,WFCOM,Feature Request,false,Open,,2016-06-16 09:17:47,
WFCOM-1,12612021,WFCOM,Enhancement,false,Resolved,Done,2016-03-24 17:50:14,2016-03-25 09:07:09
