Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
JBLOGGING-157,14396721,JBLOGGING,Task,false,Resolved,Done,2021-12-16 19:49:46,2021-12-16 20:01:57
JBLOGGING-156,14396462,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:58:44,2021-12-16 18:18:03
JBLOGGING-155,14396460,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:55:59,2021-12-16 18:17:53
JBLOGGING-154,14396458,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:54:13,2021-12-16 18:17:44
JBLOGGING-153,14396456,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:52:43,2021-12-16 18:17:35
JBLOGGING-152,14396455,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:51:23,2021-12-16 18:17:26
JBLOGGING-151,14396454,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:47:57,2021-12-16 18:17:15
JBLOGGING-150,14396452,JBLOGGING,Component Upgrade,false,Resolved,Done,2021-12-16 17:45:17,2021-12-16 18:17:05
JBLOGGING-149,13364088,JBLOGGING,Task,false,Resolved,Done,2021-05-25 19:12:49,2021-05-25 19:19:59
JBLOGGING-147,13184422,JBLOGGING,Bug,false,Resolved,Done,2020-10-26 17:15:22,2020-10-26 17:27:46
JBLOGGING-146,13179997,JBLOGGING,Task,false,Resolved,Done,2020-10-20 11:01:22,2020-10-21 14:49:16
JBLOGGING-145,13176650,JBLOGGING,Feature Request,false,Open,,2020-10-14 15:30:31,
JBLOGGING-144,12971344,JBLOGGING,Feature Request,false,Resolved,Done,2020-07-14 13:39:42,2020-07-23 12:24:13
JBLOGGING-141,12819673,JBLOGGING,Enhancement,false,Resolved,Done,2019-07-24 17:53:03,2019-07-24 19:06:48
JBLOGGING-140,12817102,JBLOGGING,Enhancement,false,Resolved,Done,2019-07-07 12:19:43,2019-07-08 14:28:48
JBLOGGING-139,12802507,JBLOGGING,Task,false,Resolved,Done,2019-04-12 17:53:08,2019-04-12 18:02:27
JBLOGGING-138,12802503,JBLOGGING,Component Upgrade,false,Resolved,Done,2019-04-12 16:56:01,2019-04-12 17:40:03
JBLOGGING-137,12802502,JBLOGGING,Component Upgrade,false,Resolved,Done,2019-04-12 16:54:15,2019-04-12 17:39:53
JBLOGGING-136,12802500,JBLOGGING,Task,false,Resolved,Done,2019-04-12 16:41:38,2019-04-12 17:39:33
JBLOGGING-135,12802499,JBLOGGING,Component Upgrade,false,Resolved,Done,2019-04-12 16:37:27,2019-04-12 17:39:43
JBLOGGING-134,12787527,JBLOGGING,Enhancement,false,Open,,2019-01-15 09:34:59,
JBLOGGING-133,12773389,JBLOGGING,Feature Request,false,Open,,2018-10-08 15:18:05,
JBLOGGING-132,12766397,JBLOGGING,Bug,false,Pull Request Sent,,2018-08-23 10:16:18,
JBLOGGING-131,12735101,JBLOGGING,Bug,false,Resolved,Done,2018-02-19 11:47:21,2018-02-19 13:12:57
JBLOGGING-130,12734027,JBLOGGING,Enhancement,false,Resolved,Done,2018-02-13 09:52:19,2018-02-14 16:20:27
JBLOGGING-129,12725670,JBLOGGING,Enhancement,false,Open,,2017-12-19 13:24:54,
JBLOGGING-127,12670140,JBLOGGING,Bug,false,Closed,Out of Date,2017-01-10 09:50:01,2017-01-24 11:20:57
JBLOGGING-126,12663019,JBLOGGING,Bug,false,Resolved,Done,2016-11-22 05:36:00,2016-11-30 10:42:42
JBLOGGING-125,12661906,JBLOGGING,Enhancement,false,Open,,2016-11-15 14:16:08,
JBLOGGING-124,12653195,JBLOGGING,Enhancement,false,Resolved,Done,2016-10-04 11:27:51,2016-10-05 14:31:00
JBLOGGING-123,12642938,JBLOGGING,Feature Request,false,Closed,Out of Date,2016-08-11 08:15:40,2016-10-05 14:15:18
JBLOGGING-121,12608456,JBLOGGING,Bug,false,Closed,Done,2016-03-01 17:36:55,2017-03-15 19:26:29
JBLOGGING-118,12587253,JBLOGGING,Bug,false,Open,,2015-10-05 07:10:13,
JBLOGGING-117,12574683,JBLOGGING,Bug,false,Resolved,Rejected,2015-06-11 09:08:45,2015-06-11 09:15:21
