 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.15,0.46,0.15,0.15,0.0,0.0,0.0
07:00 - 08:00,0.46,0.31,0.77,1.07,0.0,0.0,0.0
08:00 - 09:00,0.92,1.23,1.07,0.61,1.53,0.0,0.0
09:00 - 10:00,1.84,2.14,1.07,1.53,1.07,0.0,0.0
10:00 - 11:00,1.99,1.07,2.76,1.23,1.53,0.0,0.0
11:00 - 12:00,3.06,3.52,1.84,2.3,2.76,0.0,0.0
12:00 - 13:00,3.52,1.99,1.07,2.91,1.38,0.0,0.0
13:00 - 14:00,1.53,2.76,2.3,2.14,3.06,0.0,0.0
14:00 - 15:00,3.06,5.51,5.67,1.99,2.14,0.0,0.0
15:00 - 16:00,3.22,2.45,1.07,0.92,3.37,0.0,0.0
16:00 - 17:00,1.53,0.61,0.46,1.07,1.68,0.0,0.15
17:00 - 18:00,0.15,0.0,0.46,0.15,0.31,0.15,0.0
18:00 - 19:00,0.15,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.46,0.0,0.15,0.0,0.0,0.0,0.0
20:00 - 21:00,0.31,0.31,0.0,0.15,0.0,0.15,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.15,0.0,0.15,0.0,0.0,0.0,0.0
23:00 - 00:00,0.31,0.0,0.31,0.0,0.0,0.0,0.0
