 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,1,1,3,0,3,3
01:00 - 02:00,3,1,6,1,2,1,3
02:00 - 03:00,0,4,2,5,0,2,1
03:00 - 04:00,1,1,1,2,3,1,1
04:00 - 05:00,1,0,5,3,0,0,0
05:00 - 06:00,0,0,0,1,1,1,1
06:00 - 07:00,1,1,1,4,0,0,0
07:00 - 08:00,2,0,1,0,1,0,1
08:00 - 09:00,5,5,5,2,2,1,0
09:00 - 10:00,8,11,8,11,6,1,2
10:00 - 11:00,10,13,9,12,12,0,0
11:00 - 12:00,7,6,7,2,7,1,1
12:00 - 13:00,7,8,8,9,4,1,1
13:00 - 14:00,8,11,8,8,10,1,1
14:00 - 15:00,17,5,8,9,9,5,1
15:00 - 16:00,12,10,10,9,13,2,3
16:00 - 17:00,9,8,5,10,9,0,0
17:00 - 18:00,11,9,5,7,8,0,3
18:00 - 19:00,8,6,9,9,9,0,1
19:00 - 20:00,11,7,8,7,5,4,3
20:00 - 21:00,4,9,7,3,4,0,3
21:00 - 22:00,5,3,6,4,2,3,0
22:00 - 23:00,2,3,5,2,2,3,1
23:00 - 00:00,2,4,3,4,1,0,5
