 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.31,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.31,0.0,0.31,0.0,0.0,0.0
03:00 - 04:00,1.25,0.0,2.8,0.62,0.62,0.0,0.0
04:00 - 05:00,0.31,2.8,1.25,1.25,5.3,0.0,0.0
05:00 - 06:00,1.25,0.93,0.93,1.56,2.18,0.0,0.0
06:00 - 07:00,0.93,1.56,1.87,0.62,2.49,0.0,0.0
07:00 - 08:00,4.36,2.8,1.25,1.56,1.87,0.0,0.31
08:00 - 09:00,3.43,4.05,4.05,3.43,2.8,0.0,0.0
09:00 - 10:00,2.18,2.18,3.43,2.8,2.18,0.31,0.0
10:00 - 11:00,2.18,2.49,1.56,2.8,1.87,0.0,0.0
11:00 - 12:00,0.62,0.93,1.56,0.0,0.31,0.0,0.0
12:00 - 13:00,0.93,0.0,0.62,0.62,1.25,0.0,0.0
13:00 - 14:00,0.31,0.31,0.0,0.31,0.0,0.0,0.0
14:00 - 15:00,0.93,0.31,0.31,0.31,1.25,0.0,0.0
15:00 - 16:00,0.0,0.31,0.31,0.31,0.0,0.0,0.0
16:00 - 17:00,0.0,0.0,0.31,0.0,0.62,0.0,0.0
17:00 - 18:00,0.0,0.0,0.31,0.0,0.0,0.0,0.0
18:00 - 19:00,0.31,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.31,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.31,0.0,0.62,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
