 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,1.29,0.77,1.03,1.03,1.54,0.26
01:00 - 02:00,0.26,0.77,1.03,0.26,0.51,0.26,0.0
02:00 - 03:00,0.0,1.54,0.77,0.26,0.26,0.51,0.26
03:00 - 04:00,0.51,0.51,0.51,0.26,1.03,0.26,0.0
04:00 - 05:00,0.0,0.77,0.26,0.0,0.51,0.51,0.26
05:00 - 06:00,0.26,0.51,0.51,0.0,0.77,0.51,0.26
06:00 - 07:00,0.0,0.51,0.0,1.03,0.26,1.03,0.77
07:00 - 08:00,0.0,0.26,0.0,1.29,0.0,0.51,0.77
08:00 - 09:00,0.0,0.26,0.0,0.51,0.77,0.26,0.26
09:00 - 10:00,0.26,0.51,0.26,0.26,0.51,1.03,0.0
10:00 - 11:00,0.26,0.26,0.26,0.0,0.51,1.03,0.26
11:00 - 12:00,0.26,0.77,0.0,0.0,0.51,0.51,1.03
12:00 - 13:00,0.0,0.26,0.0,0.51,0.0,0.0,0.51
13:00 - 14:00,0.0,0.26,1.29,0.0,0.77,0.0,0.26
14:00 - 15:00,0.26,0.51,0.26,1.03,0.51,0.77,0.26
15:00 - 16:00,1.03,0.77,1.54,0.77,0.26,0.0,0.77
16:00 - 17:00,1.54,0.77,1.03,0.77,0.26,0.51,0.26
17:00 - 18:00,0.26,2.31,2.06,1.29,1.29,0.26,0.26
18:00 - 19:00,1.8,1.03,1.54,1.03,1.03,0.26,0.0
19:00 - 20:00,0.77,1.03,0.26,0.26,2.31,0.0,0.26
20:00 - 21:00,0.77,0.0,1.03,1.03,1.29,0.0,0.0
21:00 - 22:00,1.29,1.29,1.29,1.8,1.29,0.26,0.77
22:00 - 23:00,1.54,1.03,1.54,0.26,1.54,0.0,0.26
23:00 - 00:00,0.51,2.57,0.26,1.03,1.8,0.51,0.26
