 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,5,3,4,4,6,1
01:00 - 02:00,1,3,4,1,2,1,0
02:00 - 03:00,0,6,3,1,1,2,1
03:00 - 04:00,2,2,2,1,4,1,0
04:00 - 05:00,0,3,1,0,2,2,1
05:00 - 06:00,1,2,2,0,3,2,1
06:00 - 07:00,0,2,0,4,1,4,3
07:00 - 08:00,0,1,0,5,0,2,3
08:00 - 09:00,0,1,0,2,3,1,1
09:00 - 10:00,1,2,1,1,2,4,0
10:00 - 11:00,1,1,1,0,2,4,1
11:00 - 12:00,1,3,0,0,2,2,4
12:00 - 13:00,0,1,0,2,0,0,2
13:00 - 14:00,0,1,5,0,3,0,1
14:00 - 15:00,1,2,1,4,2,3,1
15:00 - 16:00,4,3,6,3,1,0,3
16:00 - 17:00,6,3,4,3,1,2,1
17:00 - 18:00,1,9,8,5,5,1,1
18:00 - 19:00,7,4,6,4,4,1,0
19:00 - 20:00,3,4,1,1,9,0,1
20:00 - 21:00,3,0,4,4,5,0,0
21:00 - 22:00,5,5,5,7,5,1,3
22:00 - 23:00,6,4,6,1,6,0,1
23:00 - 00:00,2,10,1,4,7,2,1
