 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,9,6,6,10,8,0
01:00 - 02:00,0,5,17,10,14,5,0
02:00 - 03:00,0,7,6,14,6,5,0
03:00 - 04:00,1,8,9,6,9,6,0
04:00 - 05:00,0,3,15,8,6,9,0
05:00 - 06:00,0,7,19,10,6,9,0
06:00 - 07:00,0,5,11,13,4,7,0
07:00 - 08:00,1,2,1,1,2,2,0
08:00 - 09:00,0,1,1,2,2,3,0
09:00 - 10:00,1,7,3,3,2,0,0
10:00 - 11:00,0,4,7,2,3,0,0
11:00 - 12:00,0,4,5,1,5,0,0
12:00 - 13:00,7,0,5,0,1,3,1
13:00 - 14:00,2,0,0,7,1,0,0
14:00 - 15:00,1,2,0,5,2,0,0
15:00 - 16:00,0,0,2,2,3,0,0
16:00 - 17:00,0,0,0,0,1,0,0
17:00 - 18:00,0,0,0,1,0,0,0
18:00 - 19:00,2,6,0,1,1,0,0
19:00 - 20:00,0,4,2,4,1,2,0
20:00 - 21:00,2,7,2,2,5,0,0
21:00 - 22:00,5,7,1,6,4,0,0
22:00 - 23:00,13,11,2,8,9,2,1
23:00 - 00:00,7,6,13,11,10,4,0
