 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.51,0.36,0.36,0.29,0.51,0.44,0.07
01:00 - 02:00,0.73,0.65,0.94,0.87,0.58,0.15,0.0
02:00 - 03:00,0.65,0.65,1.31,0.94,0.22,0.44,0.07
03:00 - 04:00,1.38,0.73,1.02,0.94,1.24,0.51,0.22
04:00 - 05:00,0.51,0.36,0.51,0.8,0.58,0.0,0.15
05:00 - 06:00,0.29,0.65,1.16,0.8,0.87,0.22,0.07
06:00 - 07:00,0.87,1.02,1.09,1.02,0.73,0.44,0.15
07:00 - 08:00,0.44,0.73,1.16,1.45,0.87,0.51,0.15
08:00 - 09:00,1.16,1.09,1.31,1.02,1.53,0.22,0.22
09:00 - 10:00,0.8,1.16,1.31,0.87,0.94,0.29,0.44
10:00 - 11:00,0.8,0.87,0.87,0.51,0.8,0.29,0.36
11:00 - 12:00,0.44,1.09,0.65,0.44,0.73,0.44,0.58
12:00 - 13:00,0.87,1.09,0.65,0.87,0.58,0.29,0.07
13:00 - 14:00,0.73,0.94,0.65,0.73,0.65,0.36,0.36
14:00 - 15:00,0.15,0.58,0.65,0.44,1.09,0.65,0.65
15:00 - 16:00,1.16,0.36,1.24,0.36,0.58,0.29,1.02
16:00 - 17:00,1.53,1.31,1.16,1.45,0.87,0.51,1.31
17:00 - 18:00,0.94,0.87,0.87,0.07,0.36,0.65,1.09
18:00 - 19:00,0.44,0.65,0.73,0.36,0.22,0.07,0.07
19:00 - 20:00,0.44,0.15,0.44,0.87,0.22,0.15,0.65
20:00 - 21:00,0.65,0.22,0.36,0.22,0.51,0.07,0.58
21:00 - 22:00,0.22,0.36,0.15,0.44,0.07,0.07,0.22
22:00 - 23:00,0.36,0.51,0.22,0.29,0.07,0.15,0.22
23:00 - 00:00,0.29,0.44,0.36,0.29,0.0,0.15,0.36
