 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.12,0.25,0.12,0.04,0.21,0.0,0.0
01:00 - 02:00,0.04,0.25,0.37,0.29,0.42,0.04,0.12
02:00 - 03:00,1.66,0.91,1.37,0.58,0.54,0.08,0.0
03:00 - 04:00,2.04,1.66,1.54,1.5,1.66,0.21,0.0
04:00 - 05:00,1.29,1.66,1.58,2.04,1.87,0.33,0.0
05:00 - 06:00,1.29,1.87,2.12,1.37,1.16,0.21,0.12
06:00 - 07:00,2.58,1.87,2.95,1.29,1.25,0.04,0.08
07:00 - 08:00,1.54,2.33,1.79,1.21,2.24,0.0,0.12
08:00 - 09:00,2.2,2.66,1.25,2.0,1.54,0.25,0.08
09:00 - 10:00,1.79,2.37,1.45,1.45,1.87,0.21,0.04
10:00 - 11:00,1.79,2.29,1.66,1.33,1.08,0.17,0.37
11:00 - 12:00,1.5,1.58,1.45,1.62,1.58,0.04,0.12
12:00 - 13:00,1.08,0.96,1.12,1.04,0.75,0.04,0.04
13:00 - 14:00,0.33,0.25,0.42,0.42,0.21,0.0,0.0
14:00 - 15:00,0.42,0.29,0.25,0.21,0.12,0.04,0.0
15:00 - 16:00,0.25,0.08,0.33,0.25,0.12,0.0,0.04
16:00 - 17:00,0.17,0.46,0.29,0.08,0.08,0.04,0.0
17:00 - 18:00,0.04,0.12,0.17,0.17,0.04,0.0,0.0
18:00 - 19:00,0.04,0.17,0.08,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.04,0.0,0.08,0.0,0.0
20:00 - 21:00,0.08,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.04,0.0,0.08,0.0,0.0,0.0
22:00 - 23:00,0.12,0.08,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.12,0.08,0.17,0.0,0.04,0.04,0.0
