 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,4,0,5,3,1
01:00 - 02:00,0,0,0,1,1,1,0
02:00 - 03:00,2,0,0,0,0,0,0
03:00 - 04:00,0,0,1,0,0,0,0
04:00 - 05:00,0,0,1,0,0,0,0
05:00 - 06:00,0,0,0,1,0,0,0
06:00 - 07:00,1,0,1,1,0,1,1
07:00 - 08:00,3,2,6,6,1,1,0
08:00 - 09:00,8,8,18,12,17,3,8
09:00 - 10:00,20,26,33,12,17,13,19
10:00 - 11:00,23,35,24,16,38,17,19
11:00 - 12:00,18,17,21,23,21,11,11
12:00 - 13:00,16,34,16,13,21,11,12
13:00 - 14:00,9,22,19,26,46,12,9
14:00 - 15:00,21,19,20,21,39,11,14
15:00 - 16:00,10,9,23,9,38,14,14
16:00 - 17:00,18,22,11,12,21,39,29
17:00 - 18:00,19,20,24,18,18,37,21
18:00 - 19:00,14,8,9,30,22,19,75
19:00 - 20:00,10,11,6,10,17,14,149
20:00 - 21:00,8,28,19,18,18,15,11
21:00 - 22:00,9,17,13,14,15,20,8
22:00 - 23:00,11,14,7,7,9,7,2
23:00 - 00:00,4,8,1,3,7,1,1
