 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,1,5,11,12,4,5
01:00 - 02:00,0,10,3,16,7,1,0
02:00 - 03:00,2,9,11,16,4,0,3
03:00 - 04:00,1,9,10,3,5,6,0
04:00 - 05:00,5,8,4,11,3,7,0
05:00 - 06:00,4,5,5,2,2,2,1
06:00 - 07:00,4,7,3,12,5,5,3
07:00 - 08:00,1,2,4,6,1,3,3
08:00 - 09:00,4,13,6,6,3,0,4
09:00 - 10:00,3,5,5,1,2,2,7
10:00 - 11:00,1,2,4,1,6,3,3
11:00 - 12:00,3,4,5,1,1,7,3
12:00 - 13:00,10,11,7,15,4,8,0
13:00 - 14:00,10,20,8,15,13,2,6
14:00 - 15:00,19,21,20,20,19,10,4
15:00 - 16:00,33,29,33,37,26,5,1
16:00 - 17:00,27,35,24,35,17,10,3
17:00 - 18:00,30,18,24,16,22,10,5
18:00 - 19:00,33,47,32,20,22,4,3
19:00 - 20:00,37,28,36,33,27,7,5
20:00 - 21:00,37,23,22,26,24,8,5
21:00 - 22:00,43,31,26,25,17,5,5
22:00 - 23:00,26,15,34,17,10,1,5
23:00 - 00:00,9,11,27,12,11,1,5
