 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.09,0.51,0.27,0.46,0.32,0.26,0.02
01:00 - 02:00,0.05,0.12,0.1,0.19,0.14,0.05,0.0
02:00 - 03:00,0.02,0.12,0.1,0.26,0.09,0.02,0.02
03:00 - 04:00,0.12,0.02,0.17,0.26,0.03,0.0,0.02
04:00 - 05:00,0.09,0.14,0.19,0.32,0.14,0.14,0.03
05:00 - 06:00,0.17,0.2,0.17,0.43,0.14,0.14,0.03
06:00 - 07:00,0.34,0.43,0.36,0.68,0.41,0.07,0.03
07:00 - 08:00,0.37,0.48,0.44,0.54,0.27,0.03,0.0
08:00 - 09:00,0.6,0.75,0.77,0.88,0.58,0.02,0.1
09:00 - 10:00,1.07,0.68,1.11,0.77,0.54,0.03,0.09
10:00 - 11:00,1.16,0.9,0.83,1.48,0.58,0.03,0.1
11:00 - 12:00,1.07,1.75,1.28,2.4,0.63,0.05,0.15
12:00 - 13:00,1.9,1.39,1.68,2.23,1.09,0.07,0.12
13:00 - 14:00,1.97,1.33,2.07,2.4,1.19,0.1,0.15
14:00 - 15:00,2.79,1.41,1.8,3.45,1.72,0.07,0.27
15:00 - 16:00,1.34,1.05,1.31,3.16,2.23,0.03,0.09
16:00 - 17:00,0.75,0.68,1.0,0.95,0.66,0.02,0.22
17:00 - 18:00,1.43,0.92,2.28,0.63,0.94,0.09,0.44
18:00 - 19:00,1.53,0.87,1.22,0.85,1.04,0.03,0.05
19:00 - 20:00,1.55,0.8,1.19,0.97,0.65,0.0,0.02
20:00 - 21:00,0.77,0.49,1.28,0.66,0.22,0.0,0.1
21:00 - 22:00,0.37,0.49,0.75,1.04,0.43,0.02,0.03
22:00 - 23:00,0.17,0.24,0.22,0.19,0.19,0.02,0.15
23:00 - 00:00,0.19,0.15,0.29,0.14,0.12,0.03,0.1
