 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,2,0,0,0,0
01:00 - 02:00,0,2,1,0,1,0,0
02:00 - 03:00,2,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,1,0,0,0,0,0,0
05:00 - 06:00,1,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,2,1,0,1,0,0
08:00 - 09:00,8,6,2,5,71,0,0
09:00 - 10:00,21,3,14,7,5,0,0
10:00 - 11:00,12,9,16,18,11,0,0
11:00 - 12:00,11,12,6,6,7,0,2
12:00 - 13:00,15,8,24,4,28,0,4
13:00 - 14:00,22,15,16,14,4,0,4
14:00 - 15:00,14,34,48,25,33,0,0
15:00 - 16:00,14,11,62,10,18,0,1
16:00 - 17:00,10,4,15,10,11,0,0
17:00 - 18:00,8,2,5,3,2,0,0
18:00 - 19:00,2,2,9,1,4,0,0
19:00 - 20:00,0,6,2,0,8,0,1
20:00 - 21:00,0,4,4,3,7,0,0
21:00 - 22:00,1,10,3,6,2,0,1
22:00 - 23:00,1,4,5,4,1,0,0
23:00 - 00:00,2,1,1,2,0,1,0
