Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
EXTSCRIPT-166,283924,EXTSCRIPT,Improvement,Resolved,Fixed,26/06/2012 04:37,03/08/2012 20:24
EXTSCRIPT-128,283962,EXTSCRIPT,Bug,Closed,Fixed,04/05/2010 14:59,04/05/2010 15:02
EXTSCRIPT-106,283984,EXTSCRIPT,Improvement,Closed,Fixed,26/03/2010 23:57,27/03/2010 00:46
EXTSCRIPT-105,283985,EXTSCRIPT,Improvement,Closed,Fixed,26/03/2010 23:16,26/03/2010 23:21
EXTSCRIPT-104,283986,EXTSCRIPT,Bug,Closed,Fixed,25/03/2010 21:39,25/03/2010 22:47
EXTSCRIPT-103,283987,EXTSCRIPT,Bug,Closed,Fixed,25/03/2010 13:57,25/03/2010 18:18
EXTSCRIPT-102,283988,EXTSCRIPT,Improvement,Closed,Fixed,25/03/2010 13:52,25/03/2010 18:28
EXTSCRIPT-101,283989,EXTSCRIPT,Bug,Closed,Fixed,25/03/2010 13:31,26/03/2010 22:56
EXTSCRIPT-73,284017,EXTSCRIPT,Bug,Closed,Fixed,24/02/2010 22:11,24/02/2010 23:14
EXTSCRIPT-72,284018,EXTSCRIPT,Improvement,Closed,Fixed,20/02/2010 23:16,01/03/2010 21:33
EXTSCRIPT-71,284019,EXTSCRIPT,Bug,Closed,Fixed,20/02/2010 01:06,03/03/2010 05:41
EXTSCRIPT-70,284020,EXTSCRIPT,Bug,Closed,Fixed,20/02/2010 00:19,02/03/2010 00:03
EXTSCRIPT-69,284021,EXTSCRIPT,Improvement,Closed,Fixed,20/02/2010 00:17,20/02/2010 00:30
EXTSCRIPT-68,284022,EXTSCRIPT,Bug,Closed,Fixed,20/02/2010 00:16,20/02/2010 00:30
EXTSCRIPT-67,284023,EXTSCRIPT,Bug,Closed,Fixed,18/02/2010 21:47,20/02/2010 00:17
EXTSCRIPT-66,284024,EXTSCRIPT,Bug,Closed,Fixed,18/02/2010 21:32,20/02/2010 00:19
EXTSCRIPT-65,284025,EXTSCRIPT,Improvement,Closed,Fixed,16/02/2010 23:31,18/02/2010 20:54
EXTSCRIPT-64,284026,EXTSCRIPT,Bug,Closed,Fixed,11/02/2010 19:48,18/02/2010 20:53
EXTSCRIPT-63,284027,EXTSCRIPT,Bug,Closed,Fixed,11/02/2010 19:02,20/02/2010 00:17
EXTSCRIPT-62,284028,EXTSCRIPT,Bug,Closed,Fixed,05/02/2010 05:23,18/02/2010 21:47
EXTSCRIPT-21,284069,EXTSCRIPT,Bug,Closed,Fixed,16/09/2009 20:02,16/12/2009 20:47
EXTSCRIPT-20,284070,EXTSCRIPT,Improvement,Closed,Fixed,15/09/2009 21:28,09/12/2009 08:10
EXTSCRIPT-19,284071,EXTSCRIPT,Task,Closed,Fixed,11/09/2009 00:45,23/09/2009 20:27
EXTSCRIPT-15,284075,EXTSCRIPT,Improvement,Closed,Fixed,10/09/2009 20:27,23/09/2009 20:16
EXTSCRIPT-14,284076,EXTSCRIPT,Improvement,Closed,Fixed,09/09/2009 15:56,10/09/2009 03:46
EXTSCRIPT-13,284077,EXTSCRIPT,Improvement,Closed,Fixed,09/09/2009 15:10,09/09/2009 15:17
EXTSCRIPT-12,284078,EXTSCRIPT,Bug,Closed,Fixed,08/09/2009 15:32,10/09/2009 20:22
EXTSCRIPT-11,284079,EXTSCRIPT,Improvement,Closed,Fixed,07/09/2009 20:15,23/09/2009 02:11
EXTSCRIPT-150,283940,EXTSCRIPT,Improvement,Closed,Fixed,08/07/2011 19:58,08/07/2011 20:00
EXTSCRIPT-149,283941,EXTSCRIPT,Task,Resolved,Fixed,14/04/2011 18:12,14/04/2011 20:37
EXTSCRIPT-86,284004,EXTSCRIPT,Improvement,Closed,Fixed,04/03/2010 19:13,08/03/2010 23:59
EXTSCRIPT-89,284001,EXTSCRIPT,Improvement,Closed,Fixed,09/03/2010 03:32,09/03/2010 20:01
EXTSCRIPT-171,283919,EXTSCRIPT,Improvement,Resolved,Fixed,01/09/2012 00:06,18/10/2012 16:58
EXTSCRIPT-187,283903,EXTSCRIPT,Improvement,Resolved,Fixed,11/12/2012 18:03,11/12/2012 18:08
EXTSCRIPT-186,283904,EXTSCRIPT,Task,Resolved,Fixed,10/12/2012 23:26,11/12/2012 18:07
EXTSCRIPT-185,283905,EXTSCRIPT,Improvement,Resolved,Fixed,05/12/2012 18:41,06/12/2012 21:38
EXTSCRIPT-184,283906,EXTSCRIPT,Bug,Resolved,Fixed,04/12/2012 22:24,05/12/2012 18:06
EXTSCRIPT-183,283907,EXTSCRIPT,Bug,Resolved,Fixed,04/12/2012 19:45,04/12/2012 21:15
EXTSCRIPT-182,283908,EXTSCRIPT,Improvement,Resolved,Fixed,09/11/2012 21:44,14/11/2012 17:43
EXTSCRIPT-181,283909,EXTSCRIPT,Bug,Closed,Won't Fix,07/11/2012 17:30,07/11/2012 17:32
EXTSCRIPT-180,283910,EXTSCRIPT,Improvement,Open,,06/11/2012 20:59,
EXTSCRIPT-179,283911,EXTSCRIPT,New Feature,Resolved,Fixed,30/10/2012 22:53,31/10/2012 19:05
EXTSCRIPT-178,283912,EXTSCRIPT,Improvement,Resolved,Fixed,25/10/2012 17:51,25/10/2012 18:03
EXTSCRIPT-177,283913,EXTSCRIPT,New Feature,Resolved,Fixed,22/10/2012 19:30,22/10/2012 20:46
EXTSCRIPT-176,283914,EXTSCRIPT,New Feature,Resolved,Fixed,11/10/2012 19:29,11/10/2012 21:08
EXTSCRIPT-175,283915,EXTSCRIPT,New Feature,Resolved,Fixed,11/10/2012 17:56,11/10/2012 18:16
