Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
SMX4NMR-98,86575,SMX4NMR,Improvement,Open,,19/02/2009 17:38,
SMX4NMR-41,86632,SMX4NMR,Bug,Resolved,Fixed,22/07/2008 20:31,22/07/2008 20:32
SMX4NMR-260,86415,SMX4NMR,Bug,Resolved,Fixed,04/01/2011 23:28,22/03/2011 03:02
SMX4NMR-259,86416,SMX4NMR,Bug,Resolved,Fixed,07/03/2011 19:50,07/03/2011 19:51
SMX4NMR-58,86615,SMX4NMR,Bug,Resolved,Fixed,12/01/2009 20:08,12/01/2009 20:11
SMX4NMR-56,86617,SMX4NMR,New Feature,Resolved,Fixed,12/12/2008 17:19,12/02/2009 00:57
SMX4NMR-48,86625,SMX4NMR,Bug,Resolved,Fixed,16/09/2008 17:39,16/09/2008 17:40
SMX4NMR-47,86626,SMX4NMR,Bug,Resolved,Fixed,12/09/2008 15:50,10/03/2009 16:15
SMX4NMR-46,86627,SMX4NMR,Bug,Resolved,Fixed,10/09/2008 17:45,10/09/2008 17:46
SMX4NMR-257,86418,SMX4NMR,Bug,Resolved,Fixed,04/03/2011 20:54,17/03/2011 01:20
SMX4NMR-55,86618,SMX4NMR,Improvement,Resolved,Fixed,11/12/2008 04:05,11/12/2008 23:15
SMX4NMR-45,86628,SMX4NMR,Bug,Resolved,Fixed,15/08/2008 16:43,28/08/2008 23:35
SMX4NMR-44,86629,SMX4NMR,Bug,Resolved,Fixed,23/07/2008 16:33,23/07/2008 16:35
SMX4NMR-256,86419,SMX4NMR,Improvement,Resolved,Fixed,03/03/2011 20:14,03/03/2011 20:33
SMX4NMR-320,86355,SMX4NMR,Task,Resolved,Fixed,11/12/2013 02:53,11/12/2013 02:57
SMX4NMR-319,86356,SMX4NMR,Bug,Open,,11/12/2013 02:50,
SMX4NMR-318,86357,SMX4NMR,Improvement,Resolved,Fixed,04/11/2013 23:37,04/11/2013 23:40
SMX4NMR-317,86358,SMX4NMR,Improvement,Open,,18/10/2013 21:51,
SMX4NMR-316,86359,SMX4NMR,Improvement,Resolved,Fixed,18/10/2013 21:13,18/10/2013 21:53
SMX4NMR-315,86360,SMX4NMR,Improvement,Resolved,Fixed,15/10/2013 16:45,18/10/2013 18:41
SMX4NMR-314,86361,SMX4NMR,Bug,Resolved,Fixed,10/07/2013 23:52,11/07/2013 00:02
SMX4NMR-313,86362,SMX4NMR,Task,Resolved,Fixed,08/05/2013 23:50,09/05/2013 00:17
SMX4NMR-312,86363,SMX4NMR,Bug,Resolved,Fixed,03/04/2013 21:45,03/04/2013 22:01
SMX4NMR-311,86364,SMX4NMR,Bug,Resolved,Duplicate,12/11/2010 04:58,22/02/2013 19:05
SMX4NMR-255,86420,SMX4NMR,Improvement,Resolved,Fixed,01/03/2011 18:08,02/03/2011 20:23
SMX4NMR-43,86630,SMX4NMR,Bug,Resolved,Fixed,23/07/2008 16:30,23/07/2008 16:31
SMX4NMR-310,86365,SMX4NMR,Bug,Open,,16/11/2010 22:16,
SMX4NMR-309,86366,SMX4NMR,Bug,Open,,20/11/2010 04:19,
SMX4NMR-308,86367,SMX4NMR,Task,Resolved,Fixed,12/02/2013 17:48,18/10/2013 21:54
SMX4NMR-307,86368,SMX4NMR,Bug,Resolved,Fixed,31/01/2013 23:52,31/01/2013 23:57
SMX4NMR-306,86369,SMX4NMR,Bug,Resolved,Fixed,29/11/2012 17:34,29/11/2012 17:49
SMX4NMR-305,86370,SMX4NMR,Task,Open,,30/10/2012 12:01,
SMX4NMR-304,86371,SMX4NMR,Bug,Resolved,Fixed,25/10/2012 10:14,25/10/2012 10:22
SMX4NMR-303,86372,SMX4NMR,Bug,Resolved,Fixed,22/10/2012 14:37,22/10/2012 14:48
SMX4NMR-302,86373,SMX4NMR,Bug,Resolved,Fixed,19/10/2012 20:31,19/10/2012 21:05
SMX4NMR-301,86374,SMX4NMR,Bug,Resolved,Fixed,26/09/2012 00:20,19/10/2012 22:30
SMX4NMR-300,86375,SMX4NMR,Test,Resolved,Fixed,18/09/2012 15:25,18/09/2012 15:32
SMX4NMR-299,86376,SMX4NMR,Task,Resolved,Fixed,13/09/2012 10:01,13/09/2012 10:07
SMX4NMR-298,86377,SMX4NMR,Improvement,Resolved,Fixed,12/09/2012 16:24,13/09/2012 10:00
SMX4NMR-297,86378,SMX4NMR,Task,Resolved,Fixed,12/09/2012 16:09,13/09/2012 08:58
SMX4NMR-296,86379,SMX4NMR,Bug,Resolved,Fixed,04/09/2012 08:54,04/09/2012 08:57
SMX4NMR-295,86380,SMX4NMR,Task,Resolved,Fixed,18/07/2012 21:35,18/07/2012 21:41
SMX4NMR-262,86413,SMX4NMR,Bug,Resolved,Fixed,26/03/2011 01:54,26/03/2011 06:08
SMX4NMR-254,86421,SMX4NMR,New Feature,Open,,21/02/2011 18:04,
SMX4NMR-294,86381,SMX4NMR,Bug,Resolved,Fixed,10/07/2012 02:55,10/07/2012 03:04
SMX4NMR-293,86382,SMX4NMR,Bug,Resolved,Fixed,21/06/2012 07:40,21/06/2012 08:58
SMX4NMR-292,86383,SMX4NMR,Improvement,Resolved,Fixed,18/06/2012 03:39,18/06/2012 03:54
SMX4NMR-291,86384,SMX4NMR,Bug,Resolved,Fixed,11/06/2012 12:03,11/06/2012 12:13
SMX4NMR-290,86385,SMX4NMR,Bug,Resolved,Fixed,23/12/2011 19:12,28/12/2011 13:48
SMX4NMR-289,86386,SMX4NMR,Bug,Resolved,Fixed,26/03/2011 10:59,26/12/2011 11:25
SMX4NMR-288,86387,SMX4NMR,Improvement,Open,,06/02/2009 06:01,
SMX4NMR-287,86388,SMX4NMR,Improvement,Resolved,Fixed,24/11/2011 17:52,24/11/2011 17:58
SMX4NMR-286,86389,SMX4NMR,Improvement,Resolved,Fixed,22/11/2011 20:05,22/11/2011 21:05
SMX4NMR-285,86390,SMX4NMR,Task,Resolved,Fixed,24/10/2011 16:46,16/11/2011 17:22
SMX4NMR-284,86391,SMX4NMR,Task,Resolved,Fixed,13/10/2011 11:00,31/10/2011 10:02
SMX4NMR-283,86392,SMX4NMR,Bug,Resolved,Fixed,30/09/2011 10:48,13/10/2011 10:49
SMX4NMR-282,86393,SMX4NMR,Improvement,Open,,20/09/2011 22:28,
SMX4NMR-281,86394,SMX4NMR,Task,Resolved,Fixed,08/09/2011 10:32,08/09/2011 11:01
SMX4NMR-280,86395,SMX4NMR,Task,Resolved,Fixed,16/08/2011 14:39,16/08/2011 14:42
SMX4NMR-279,86396,SMX4NMR,Bug,Resolved,Fixed,09/07/2011 01:47,09/07/2011 02:23
SMX4NMR-278,86397,SMX4NMR,Task,Resolved,Fixed,09/07/2011 01:44,09/07/2011 02:42
SMX4NMR-277,86398,SMX4NMR,Task,Resolved,Fixed,06/07/2011 06:06,06/07/2011 12:46
