Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
CURATOR-42,305289,CURATOR,Bug,Open,,26/06/2013 07:15,
CURATOR-30,305301,CURATOR,Improvement,Resolved,Fixed,31/05/2013 07:22,06/10/2013 02:33
CURATOR-79,305252,CURATOR,Bug,Open,,27/11/2013 11:26,
CURATOR-78,305253,CURATOR,Bug,Resolved,Invalid,27/11/2013 10:10,03/12/2013 23:06
CURATOR-77,305254,CURATOR,Bug,Closed,Fixed,27/11/2013 10:08,16/12/2013 06:32
CURATOR-76,305255,CURATOR,Improvement,Open,,27/11/2013 02:14,
CURATOR-75,305256,CURATOR,Bug,Open,,21/11/2013 08:42,
CURATOR-74,305257,CURATOR,Bug,Open,,21/11/2013 07:22,
CURATOR-73,305258,CURATOR,Bug,Open,,18/11/2013 06:17,
CURATOR-72,305259,CURATOR,Bug,Reopened,,10/11/2013 06:57,
CURATOR-71,305260,CURATOR,Bug,Open,,01/11/2013 20:48,
CURATOR-70,305261,CURATOR,Bug,Resolved,Fixed,31/10/2013 02:56,01/11/2013 10:40
CURATOR-69,305262,CURATOR,Bug,Resolved,Duplicate,30/10/2013 13:25,30/10/2013 22:30
CURATOR-68,305263,CURATOR,Bug,Resolved,Fixed,21/10/2013 08:42,21/10/2013 21:41
CURATOR-29,305302,CURATOR,Bug,Resolved,Won't Fix,30/05/2013 04:33,30/05/2013 04:37
CURATOR-67,305264,CURATOR,Bug,Open,,18/10/2013 05:00,
CURATOR-66,305265,CURATOR,Bug,Resolved,Duplicate,18/10/2013 02:36,18/10/2013 03:37
CURATOR-65,305266,CURATOR,Improvement,Open,,12/10/2013 14:46,
CURATOR-64,305267,CURATOR,Bug,Resolved,Not A Problem,09/10/2013 12:19,10/10/2013 13:16
CURATOR-63,305268,CURATOR,Bug,Resolved,Fixed,09/10/2013 02:05,09/10/2013 03:46
CURATOR-62,305269,CURATOR,Bug,Open,,07/10/2013 23:53,
CURATOR-61,305270,CURATOR,Improvement,Resolved,Fixed,05/10/2013 03:22,05/10/2013 03:36
CURATOR-60,305271,CURATOR,Improvement,Resolved,Fixed,05/10/2013 02:57,05/10/2013 03:37
CURATOR-59,305272,CURATOR,Bug,Resolved,Fixed,26/09/2013 23:47,27/09/2013 01:56
CURATOR-58,305273,CURATOR,Bug,Resolved,Fixed,25/09/2013 05:28,09/11/2013 00:41
CURATOR-57,305274,CURATOR,Bug,Closed,Invalid,25/09/2013 01:46,26/09/2013 23:06
CURATOR-56,305275,CURATOR,Bug,Resolved,Fixed,20/09/2013 08:50,23/09/2013 09:29
