Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
LOGGING-155,157852,LOGGING,Bug,Closed,Invalid,27/11/2013 03:38,27/11/2013 04:00
LOGGING-154,157853,LOGGING,Bug,Resolved,Won't Fix,14/08/2013 18:15,14/08/2013 21:05
LOGGING-153,157854,LOGGING,New Feature,Resolved,Won't Fix,14/06/2013 17:31,16/07/2013 05:08
LOGGING-152,157855,LOGGING,Improvement,Open,,10/05/2013 16:25,
LOGGING-151,157856,LOGGING,Bug,Closed,Fixed,09/04/2013 14:31,16/04/2013 02:48
LOGGING-149,157857,LOGGING,Improvement,Closed,Fixed,28/02/2013 04:10,21/03/2013 16:51
LOGGING-148,157858,LOGGING,Bug,Closed,Fixed,19/07/2012 02:31,19/07/2012 07:48
LOGGING-147,157859,LOGGING,Bug,Closed,Fixed,19/07/2012 02:23,19/07/2012 07:31
LOGGING-146,157860,LOGGING,Bug,Closed,Fixed,19/07/2012 01:34,18/01/2013 20:56
LOGGING-145,157861,LOGGING,Bug,Closed,Fixed,18/07/2012 22:47,19/07/2012 00:08
LOGGING-144,157862,LOGGING,Bug,Closed,Fixed,18/07/2012 22:25,22/02/2013 22:49
LOGGING-143,157863,LOGGING,Improvement,Open,,21/04/2011 18:09,
LOGGING-142,157864,LOGGING,Bug,Closed,Fixed,28/03/2011 23:00,19/07/2012 00:16
LOGGING-141,157865,LOGGING,Bug,Closed,Invalid,09/02/2011 14:40,09/02/2011 20:22
LOGGING-140,157866,LOGGING,Wish,Closed,Invalid,17/11/2010 19:47,17/11/2010 20:08
LOGGING-138,157867,LOGGING,Improvement,Closed,Fixed,15/10/2010 07:16,20/02/2013 19:40
LOGGING-137,157868,LOGGING,New Feature,Open,,09/08/2010 02:51,
LOGGING-136,157869,LOGGING,Improvement,Open,,22/04/2010 00:56,
LOGGING-135,157870,LOGGING,Bug,Closed,Fixed,09/02/2010 02:00,20/02/2013 20:31
LOGGING-134,157871,LOGGING,Improvement,Closed,Duplicate,29/12/2009 21:27,30/12/2009 07:19
LOGGING-133,157872,LOGGING,Improvement,Closed,Fixed,13/11/2009 07:08,20/02/2013 17:20
LOGGING-132,157873,LOGGING,Bug,Closed,Fixed,23/10/2009 02:16,20/02/2013 18:02
LOGGING-131,157874,LOGGING,Improvement,Closed,Invalid,07/05/2009 16:03,07/05/2009 22:11
LOGGING-130,157875,LOGGING,Bug,Closed,Fixed,06/05/2009 09:56,18/07/2012 23:21
LOGGING-76,157929,LOGGING,Bug,Closed,Fixed,13/07/2002 04:05,30/12/2009 01:05
LOGGING-129,157876,LOGGING,Bug,Closed,Incomplete,21/04/2009 22:21,30/12/2009 07:37
LOGGING-128,157877,LOGGING,Improvement,Closed,Fixed,18/01/2009 20:49,19/07/2012 02:01
LOGGING-127,157878,LOGGING,Bug,Closed,Fixed,20/09/2008 19:16,21/09/2008 00:40
LOGGING-126,157879,LOGGING,Improvement,Closed,Fixed,11/09/2008 23:04,15/09/2008 17:05
LOGGING-125,157880,LOGGING,Bug,Closed,Invalid,11/09/2008 19:03,11/09/2008 19:40
LOGGING-124,157881,LOGGING,Improvement,Closed,Fixed,17/08/2008 01:47,06/03/2013 02:22
LOGGING-123,157882,LOGGING,New Feature,Closed,Duplicate,08/05/2008 23:40,30/12/2009 07:34
LOGGING-122,157883,LOGGING,Bug,Closed,Not A Problem,09/04/2008 09:09,29/12/2009 22:06
LOGGING-121,157884,LOGGING,Improvement,Closed,Duplicate,04/04/2008 20:02,30/12/2009 07:29
LOGGING-120,157885,LOGGING,Improvement,Closed,Duplicate,05/03/2008 23:48,30/12/2009 07:31
LOGGING-119,157886,LOGGING,Bug,Closed,Fixed,30/01/2008 20:38,18/01/2013 18:56
LOGGING-118,157887,LOGGING,Improvement,Closed,Fixed,20/11/2007 07:27,22/11/2007 06:54
LOGGING-117,157888,LOGGING,Bug,Closed,Fixed,11/11/2007 19:25,11/11/2007 19:56
LOGGING-116,157889,LOGGING,Bug,Closed,Invalid,05/11/2007 21:14,06/11/2007 00:35
LOGGING-115,157890,LOGGING,Bug,Closed,Fixed,28/10/2007 07:56,11/11/2007 01:46
LOGGING-114,157891,LOGGING,Bug,Closed,Duplicate,09/07/2007 23:31,24/08/2007 00:36
LOGGING-113,157892,LOGGING,Improvement,Closed,Fixed,24/05/2007 19:39,25/05/2007 22:48
LOGGING-112,157893,LOGGING,Improvement,Open,,24/03/2007 02:50,
LOGGING-75,157930,LOGGING,Bug,Closed,Fixed,24/12/2005 02:23,29/12/2009 22:27
LOGGING-111,157894,LOGGING,Improvement,Closed,Fixed,18/11/2006 09:35,20/11/2006 15:31
LOGGING-110,157895,LOGGING,New Feature,Open,,18/11/2006 00:51,
LOGGING-109,157896,LOGGING,Improvement,Closed,Duplicate,18/09/2006 21:05,19/09/2006 04:17
LOGGING-108,157897,LOGGING,Bug,Closed,Won't Fix,28/06/2006 09:47,03/01/2007 09:21
LOGGING-107,157898,LOGGING,Bug,Closed,Fixed,21/06/2006 02:50,19/11/2006 17:19
LOGGING-106,157899,LOGGING,Bug,Closed,Fixed,21/06/2006 02:20,19/11/2006 17:09
LOGGING-105,157900,LOGGING,Bug,Closed,Duplicate,01/06/2006 07:30,02/06/2006 07:46
LOGGING-104,157901,LOGGING,Improvement,Resolved,Won't Fix,14/10/2005 01:09,16/07/2013 05:12
LOGGING-78,157927,LOGGING,Bug,Closed,Fixed,10/02/2004 11:36,29/12/2009 22:21
LOGGING-103,157902,LOGGING,Improvement,Closed,Won't Fix,15/07/2002 18:09,02/01/2008 15:48
LOGGING-102,157903,LOGGING,Improvement,Closed,Fixed,19/12/2005 09:41,30/12/2009 00:52
LOGGING-101,157904,LOGGING,Improvement,Closed,Won't Fix,23/07/2004 09:14,02/01/2008 15:48
LOGGING-100,157905,LOGGING,Improvement,Closed,Won't Fix,01/11/2002 21:34,02/01/2008 15:48
LOGGING-99,157906,LOGGING,Improvement,Closed,Won't Fix,03/02/2005 01:22,02/01/2008 15:48
LOGGING-98,157907,LOGGING,Improvement,Closed,Fixed,28/04/2005 22:33,29/12/2009 22:17
LOGGING-97,157908,LOGGING,Improvement,Closed,Won't Fix,09/08/2004 19:35,02/01/2008 15:48
LOGGING-96,157909,LOGGING,Improvement,Closed,Fixed,06/08/2005 06:19,30/12/2009 00:52
LOGGING-74,157931,LOGGING,Bug,Closed,Fixed,29/04/2003 07:37,30/12/2009 00:29
LOGGING-95,157910,LOGGING,Improvement,Open,,07/08/2005 14:45,
LOGGING-94,157911,LOGGING,Improvement,Closed,Won't Fix,27/03/2005 03:02,02/01/2008 15:48
LOGGING-93,157912,LOGGING,Improvement,Closed,Fixed,01/07/2003 01:46,29/12/2009 22:14
LOGGING-92,157913,LOGGING,Improvement,Closed,Fixed,15/11/2002 13:17,29/12/2009 22:13
LOGGING-91,157914,LOGGING,Improvement,Closed,Won't Fix,15/12/2004 03:55,02/01/2008 15:48
LOGGING-90,157915,LOGGING,Improvement,Closed,Fixed,03/02/2004 04:05,30/12/2009 01:32
LOGGING-77,157928,LOGGING,Bug,Closed,Duplicate,03/12/2003 03:52,02/01/2008 15:48
LOGGING-89,157916,LOGGING,Improvement,Resolved,Won't Fix,10/12/2004 15:44,16/07/2013 05:07
LOGGING-88,157917,LOGGING,Improvement,Closed,Duplicate,01/11/2002 21:30,02/01/2008 15:48
LOGGING-87,157918,LOGGING,Improvement,Closed,Fixed,16/03/2004 05:48,29/12/2009 22:12
LOGGING-86,157919,LOGGING,Improvement,Closed,Fixed,22/02/2004 11:25,29/12/2009 22:11
LOGGING-85,157920,LOGGING,Improvement,Closed,Won't Fix,27/06/2003 05:38,02/01/2008 15:48
LOGGING-84,157921,LOGGING,Improvement,Closed,Won't Fix,15/02/2005 06:56,02/01/2008 15:48
