Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
WINK-411,33950,WINK,Bug,Open,,26/08/2013 10:29,
WINK-410,33951,WINK,Task,Resolved,Fixed,24/08/2013 03:04,24/08/2013 03:07
WINK-78,34281,WINK,Improvement,Open,,13/07/2009 15:43,
WINK-77,34282,WINK,Improvement,Closed,Fixed,13/07/2009 11:52,22/08/2009 03:06
WINK-76,34283,WINK,Bug,Closed,Fixed,12/07/2009 21:27,21/07/2009 15:46
WINK-80,34279,WINK,Bug,Closed,Fixed,13/07/2009 22:42,17/07/2009 04:06
WINK-79,34280,WINK,Improvement,Closed,Fixed,13/07/2009 15:46,10/12/2009 03:52
WINK-409,33952,WINK,Improvement,Resolved,Fixed,24/08/2013 01:48,24/08/2013 02:39
WINK-15,34344,WINK,Bug,Closed,Fixed,28/06/2009 19:24,28/06/2009 21:56
WINK-408,33953,WINK,Improvement,Resolved,Fixed,18/08/2013 23:16,07/09/2013 07:41
WINK-407,33954,WINK,Improvement,Resolved,Fixed,09/08/2013 19:44,09/08/2013 19:47
WINK-406,33955,WINK,Task,Resolved,Fixed,09/08/2013 01:16,09/08/2013 03:52
WINK-405,33956,WINK,Test,Open,,09/08/2013 01:04,
WINK-404,33957,WINK,Test,Open,,08/08/2013 20:08,
WINK-403,33958,WINK,Test,Resolved,Fixed,08/08/2013 20:00,09/08/2013 06:27
WINK-318,34042,WINK,New Feature,Closed,Fixed,11/10/2010 19:29,04/11/2010 02:21
WINK-284,34076,WINK,Bug,Resolved,Won't Fix,19/05/2010 21:25,20/05/2010 23:09
WINK-160,34200,WINK,New Feature,Closed,Fixed,02/09/2009 00:34,03/09/2009 00:41
WINK-111,34248,WINK,Bug,Closed,Fixed,19/07/2009 15:54,19/07/2009 18:19
WINK-412,33949,WINK,Bug,Resolved,Cannot Reproduce,26/08/2013 11:14,06/09/2013 03:06
WINK-420,33941,WINK,Bug,Open,,27/11/2013 04:24,
WINK-419,33942,WINK,Bug,Open,,19/11/2013 00:59,
WINK-418,33943,WINK,Bug,Resolved,Fixed,03/11/2013 19:30,03/11/2013 19:32
WINK-417,33944,WINK,Question,Open,,02/11/2013 15:19,
WINK-416,33945,WINK,Bug,Resolved,Fixed,02/11/2013 15:04,03/11/2013 08:48
